cart_items_id,Created_at,Quantity,Mockup_ID,Mockup_version,Sock_unit_price,Pkg_unit_price,Product_ID,Unit_price,Cart_total,Created_on
69321,2023-01-06 20:59:24.136000+00:00,120,134911,1,8.0,,,,120,2023-01-06
69261,2023-01-06 00:08:38.210000+00:00,,,,,1.0,,,150,2023-01-06
69347,2023-01-06 23:13:08.781000+00:00,60,135060,1,9.97,,,,60,2023-01-06
69338,2023-01-06 22:10:19.448000+00:00,,,,,0.22,,,3000,2023-01-06
69351,2023-01-06 23:17:36.442000+00:00,120,133046,4,8.38,,,,120,2023-01-06
69332,2023-01-06 22:07:56.964000+00:00,500,134574,3,6.81,,,,500,2023-01-06
69297,2023-01-06 18:54:18.708000+00:00,150,131803,3,7.36,,,,300,2023-01-06
69335,2023-01-06 22:09:44.136000+00:00,,,,,,,,500,2023-01-06
69271,2023-01-06 16:29:32.030000+00:00,120,96397,2,11.42,,,,120,2023-01-06
69350,2023-01-06 23:17:36.429000+00:00,,,,,1.0,,,120,2023-01-06
69283,2023-01-06 17:51:42.644000+00:00,,,,,1.0,,,120,2023-01-06
69336,2023-01-06 22:09:44.144000+00:00,,,,,,,,500,2023-01-06
69294,2023-01-06 18:28:27.999000+00:00,2,134985,1,75.0,,,,2,2023-01-06
69296,2023-01-06 18:54:18.693000+00:00,,,,,0.7,,,300,2023-01-06
69281,2023-01-06 17:07:21.489000+00:00,,,,,0.22,,,4695,2023-01-06
69349,2023-01-06 23:17:07.883000+00:00,,,,,1.5,,,60,2023-01-06
69348,2023-01-06 23:17:07.868000+00:00,60,135085,1,15.15,,,,60,2023-01-06
69272,2023-01-06 16:29:32.043000+00:00,,,,,1.0,,,120,2023-01-06
69280,2023-01-06 17:07:19.512000+00:00,500,133993,5,6.81,,,,500,2023-01-06
69260,2023-01-06 00:07:36.705000+00:00,120,106797,2,8.33,,,,120,2023-01-06
69282,2023-01-06 17:51:42.629000+00:00,120,,,9.97,,,,120,2023-01-06
69337,2023-01-06 22:10:19.435000+00:00,3000,114762,1,6.17,,,,3000,2023-01-06
69284,2023-01-06 18:01:25.336000+00:00,,,,,1.0,,,150,2023-01-06
69344,2023-01-06 23:06:21.407000+00:00,100,134494,3,8.6,,,,200,2023-01-06
69343,2023-01-06 23:06:21.392000+00:00,,,,,1.0,,,200,2023-01-06
69285,2023-01-06 18:01:25.350000+00:00,150,134983,1,8.6,,,,150,2023-01-06
69333,2023-01-06 22:09:39.769000+00:00,,,,,,,,500,2023-01-06
69334,2023-01-06 22:09:39.779000+00:00,,,,,,,,500,2023-01-06
69293,2023-01-06 18:25:15.159000+00:00,120,134590,2,8.0,,,,120,2023-01-06
69305,2023-01-06 19:17:58.056000+00:00,60,132808,3,9.97,,,,60,2023-01-06
69330,2023-01-06 22:07:43.081000+00:00,500,122191,2,6.81,,,,500,2023-01-06
69306,2023-01-06 19:17:58.069000+00:00,,,,,1.5,,,60,2023-01-06
69301,2023-01-06 19:10:26.749000+00:00,,,,,,,,240,2023-01-06
69304,2023-01-06 19:13:23.939000+00:00,240,118203,1,7.36,,,,240,2023-01-06
69302,2023-01-06 19:10:26.763000+00:00,240,127682,1,7.36,,,,240,2023-01-06
69346,2023-01-06 23:13:08.767000+00:00,,,,,1.5,,,60,2023-01-06
69303,2023-01-06 19:13:23.926000+00:00,,,,,0.7,,,240,2023-01-06
69300,2023-01-06 18:59:11.009000+00:00,60,102980,2,10.98,,,,60,2023-01-06
69259,2023-01-06 00:07:36.692000+00:00,,,,,1.0,,,120,2023-01-06
69299,2023-01-06 18:59:10.996000+00:00,,,,,1.5,,,60,2023-01-06
69298,2023-01-06 18:57:21.737000+00:00,150,131803,3,7.36,,,,300,2023-01-06
69308,2023-01-06 19:37:57.352000+00:00,,,,,0.7,,,250,2023-01-06
69307,2023-01-06 19:37:57.339000+00:00,250,132529,3,7.93,,,,250,2023-01-06
69270,2023-01-06 15:32:39.007000+00:00,,,,,,,,60,2023-01-06
69269,2023-01-06 15:32:38.983000+00:00,60,77261,1,14.24,,,,60,2023-01-06
69277,2023-01-06 16:58:22.126000+00:00,,,,,1.0,,,120,2023-01-06
69310,2023-01-06 20:05:06.135000+00:00,288,134827,1,7.36,,,,288,2023-01-06
69312,2023-01-06 20:12:31.306000+00:00,,,,,1.5,,,100,2023-01-06
69311,2023-01-06 20:12:31.291000+00:00,100,133591,1,14.24,,,,100,2023-01-06
69325,2023-01-06 21:01:14.691000+00:00,,,,,0.41,,,500,2023-01-06
69315,2023-01-06 20:26:23.031000+00:00,,,,,0.0,,,120,2023-01-06
69292,2023-01-06 18:25:15.147000+00:00,,,,,1.0,,,120,2023-01-06
69316,2023-01-06 20:26:23.048000+00:00,120,122518,1,8.0,,,,120,2023-01-06
69345,2023-01-06 23:07:51.929000+00:00,100,134494,3,8.6,,,,200,2023-01-06
69267,2023-01-06 15:22:28.938000+00:00,,,,,0.7,,,248,2023-01-06
69278,2023-01-06 16:58:22.139000+00:00,120,5977,2,11.42,,,,120,2023-01-06
69268,2023-01-06 15:22:28.952000+00:00,248,,,8.0,,,,248,2023-01-06
69317,2023-01-06 20:32:33.123000+00:00,,,,,,,,120,2023-01-06
69398,2023-01-09 19:07:23.378000+00:00,,,,,0.41,,,240,2023-01-09
69379,2023-01-09 17:23:32+00:00,,,,,1.0,,,60,2023-01-09
69442,2023-01-09 22:30:36.792000+00:00,,,,,1.5,,,70,2023-01-09
69443,2023-01-09 22:30:36.807000+00:00,70,122266,1,9.97,,,,70,2023-01-09
69380,2023-01-09 17:26:08.508000+00:00,80,108840,5,14.24,,,,80,2023-01-09
69394,2023-01-09 18:33:30.609000+00:00,2,134961,4,75.0,,,,2,2023-01-09
69378,2023-01-09 17:23:31.986000+00:00,60,108840,3,14.24,,,,60,2023-01-09
69381,2023-01-09 17:26:08.520000+00:00,,,,,1.0,,,80,2023-01-09
69365,2023-01-09 16:39:02.243000+00:00,,,,,,,,200,2023-01-09
69366,2023-01-09 16:39:02.255000+00:00,50,128622,1,7.36,,,,200,2023-01-09
69424,2023-01-09 21:21:46.462000+00:00,,,,,0.41,,,600,2023-01-09
69425,2023-01-09 21:21:46.476000+00:00,600,132937,2,6.62,,,,600,2023-01-09
69430,2023-01-09 21:53:07.123000+00:00,,,,,,,,60,2023-01-09
69428,2023-01-09 21:39:43.624000+00:00,150,77755,3,11.42,,,,150,2023-01-09
69431,2023-01-09 21:53:07.138000+00:00,60,111377,1,9.97,,,,60,2023-01-09
69359,2023-01-09 15:57:50.224000+00:00,,,,,,,,200,2023-01-09
69429,2023-01-09 21:39:43.640000+00:00,,,,,,,,150,2023-01-09
69421,2023-01-09 21:10:42.792000+00:00,,,,,12.5,,,2,2023-01-09
69420,2023-01-09 20:59:14.043000+00:00,60,33373,1,9.97,,,,60,2023-01-09
69419,2023-01-09 20:59:14.029000+00:00,,,,,1.5,,,60,2023-01-09
69360,2023-01-09 15:57:50.240000+00:00,200,133248,1,8.38,,,,200,2023-01-09
69364,2023-01-09 16:18:28.646000+00:00,,,,,0.55,,,360,2023-01-09
69363,2023-01-09 16:18:28.633000+00:00,360,127903,1,9.97,,,,360,2023-01-09
69460,2023-01-09 23:55:57.170000+00:00,5,134530,2,6.98,,,,380,2023-01-09
69416,2023-01-09 20:28:47.376000+00:00,240,99580,2,7.36,,,,240,2023-01-09
69415,2023-01-09 20:28:47.364000+00:00,,,,,,,,240,2023-01-09
69459,2023-01-09 23:52:07.152000+00:00,375,134530,2,6.98,,,,380,2023-01-09
69458,2023-01-09 23:52:07.138000+00:00,,,,,0.55,,,380,2023-01-09
69361,2023-01-09 16:09:27.270000+00:00,,,,,1.5,,,60,2023-01-09
69362,2023-01-09 16:09:27.286000+00:00,60,135016,1,9.97,,,,60,2023-01-09
69456,2023-01-09 23:51:50.593000+00:00,120,135188,2,12.44,,,,120,2023-01-09
69457,2023-01-09 23:51:50.614000+00:00,,,,,,,,120,2023-01-09
69433,2023-01-09 22:00:09.018000+00:00,,,,,0.34,,,1500,2023-01-09
69432,2023-01-09 22:00:09.003000+00:00,1500,40412,1,5.88,,,,1500,2023-01-09
69435,2023-01-09 22:10:47.281000+00:00,,,,,,,,85,2023-01-09
69367,2023-01-09 16:41:04.773000+00:00,150,128622,1,7.36,,,,200,2023-01-09
69412,2023-01-09 20:25:00.798000+00:00,60,134386,3,9.97,,,,60,2023-01-09
69411,2023-01-09 20:25:00.784000+00:00,,,,,,,,60,2023-01-09
69434,2023-01-09 22:10:47.261000+00:00,85,132669,2,14.24,,,,85,2023-01-09
69408,2023-01-09 19:52:57.826000+00:00,60,134145,2,9.97,,,,60,2023-01-09
69453,2023-01-09 22:48:08.669000+00:00,70,135242,1,9.97,,,,70,2023-01-09
69452,2023-01-09 22:48:08.655000+00:00,,,,,1.5,,,70,2023-01-09
69407,2023-01-09 19:52:57.811000+00:00,,,,,,,,60,2023-01-09
69405,2023-01-09 19:36:59.074000+00:00,100,134629,2,9.97,,,,100,2023-01-09
69406,2023-01-09 19:36:59.090000+00:00,,,,,1.5,,,100,2023-01-09
69409,2023-01-09 20:06:55.190000+00:00,150,96865,1,8.0,,,,150,2023-01-09
69368,2023-01-09 16:47:51.289000+00:00,,,,,0.7,,,240,2023-01-09
69410,2023-01-09 20:06:55.210000+00:00,,,,,1.0,,,150,2023-01-09
69448,2023-01-09 22:42:38.352000+00:00,400,131010,1,7.53,,,,400,2023-01-09
69369,2023-01-09 16:47:51.304000+00:00,240,111065,1,7.36,,,,240,2023-01-09
69449,2023-01-09 22:42:38.376000+00:00,,,,,,,,400,2023-01-09
69403,2023-01-09 19:29:44.822000+00:00,120,135159,1,8.0,,,,120,2023-01-09
69404,2023-01-09 19:29:44.842000+00:00,,,,,,,,120,2023-01-09
69436,2023-01-09 22:21:01.253000+00:00,,,,,,,,60,2023-01-09
69437,2023-01-09 22:21:01.267000+00:00,60,124312,1,10.6,,,,60,2023-01-09
69438,2023-01-09 22:22:16.822000+00:00,,,,,0.41,,,500,2023-01-09
69439,2023-01-09 22:22:16.835000+00:00,500,135017,3,9.73,,,,500,2023-01-09
69447,2023-01-09 22:37:24.426000+00:00,250,135235,1,7.93,,,,250,2023-01-09
69446,2023-01-09 22:37:24.403000+00:00,,,,,,,,250,2023-01-09
69399,2023-01-09 19:08:08.989000+00:00,240,121524,1,10.51,,,,240,2023-01-09
69400,2023-01-09 19:08:09.002000+00:00,,,,,0.41,,,240,2023-01-09
69392,2023-01-09 17:39:16.956000+00:00,250,130050,1,6.81,,,,500,2023-01-09
69391,2023-01-09 17:30:52.187000+00:00,100,135086,2,8.0,,,,100,2023-01-09
69390,2023-01-09 17:30:52.172000+00:00,,,,,,,,100,2023-01-09
69440,2023-01-09 22:25:10.313000+00:00,,,,,1.0,,,180,2023-01-09
69441,2023-01-09 22:25:10.330000+00:00,180,133970,1,8.0,,,,180,2023-01-09
69397,2023-01-09 19:07:23.364000+00:00,240,121525,1,10.51,,,,240,2023-01-09
69389,2023-01-09 17:30:50.894000+00:00,250,130050,1,6.81,,,,500,2023-01-09
69388,2023-01-09 17:30:50.881000+00:00,,,,,0.41,,,500,2023-01-09
69445,2023-01-09 22:32:02.403000+00:00,515,,,,,28981,6.62,515,2023-01-09
69444,2023-01-09 22:32:02.391000+00:00,,,,,,,,515,2023-01-09
69520,2023-01-10 19:39:46.064000+00:00,,,,,0.22,,,400,2023-01-10
69500,2023-01-10 16:50:51.015000+00:00,,,,,1.0,,,120,2023-01-10
69504,2023-01-10 16:53:54.785000+00:00,,,,,1.0,,,60,2023-01-10
69488,2023-01-10 15:53:07.205000+00:00,,,,,0.41,,,550,2023-01-10
69469,2023-01-10 15:24:42.704000+00:00,,,,,0.0,,,280,2023-01-10
69476,2023-01-10 15:40:38.105000+00:00,,,,,,,,120,2023-01-10
69498,2023-01-10 16:41:55.767000+00:00,150,134183,1,6.81,,,,550,2023-01-10
69477,2023-01-10 15:43:18.170000+00:00,100,135135,1,9.55,,,,100,2023-01-10
69497,2023-01-10 16:41:55.759000+00:00,150,134174,5,6.81,,,,550,2023-01-10
69496,2023-01-10 16:39:42.041000+00:00,,,,,0.41,,,550,2023-01-10
69470,2023-01-10 15:24:42.719000+00:00,130,124445,2,0.0,,,,280,2023-01-10
69491,2023-01-10 16:33:35.473000+00:00,60,134345,2,9.97,,,,60,2023-01-10
69505,2023-01-10 17:24:41.112000+00:00,,,,,1.5,,,60,2023-01-10
69495,2023-01-10 16:38:05.257000+00:00,,,,,0.0,,,241,2023-01-10
69506,2023-01-10 17:24:41.128000+00:00,60,135252,1,9.97,,,,60,2023-01-10
69521,2023-01-10 19:39:46.082000+00:00,400,106686,2,6.17,,,,400,2023-01-10
69493,2023-01-10 16:36:14.208000+00:00,150,135289,8,11.42,,,,150,2023-01-10
69523,2023-01-10 19:51:40.492000+00:00,240,133021,2,7.15,,,,240,2023-01-10
69494,2023-01-10 16:36:14.227000+00:00,,,,,1.0,,,150,2023-01-10
69507,2023-01-10 17:25:38.650000+00:00,,,,,,,,60,2023-01-10
69508,2023-01-10 17:25:38.667000+00:00,60,134146,2,9.97,,,,60,2023-01-10
69492,2023-01-10 16:33:35.498000+00:00,,,,,,,,60,2023-01-10
69489,2023-01-10 15:58:00.399000+00:00,241,107036,1,9.0,,,,241,2023-01-10
69509,2023-01-10 17:27:39.836000+00:00,,,,,,,,60,2023-01-10
69487,2023-01-10 15:51:59.050000+00:00,400,134174,5,6.81,,,,550,2023-01-10
69510,2023-01-10 17:27:39.851000+00:00,60,130854,5,14.24,,,,60,2023-01-10
69519,2023-01-10 19:30:47.858000+00:00,,,,,1.5,,,80,2023-01-10
69518,2023-01-10 19:30:47.842000+00:00,80,135350,2,14.24,,,,80,2023-01-10
69482,2023-01-10 15:48:40.540000+00:00,60,108817,1,9.97,,,,60,2023-01-10
69483,2023-01-10 15:48:40.576000+00:00,,,,,1.5,,,60,2023-01-10
69481,2023-01-10 15:47:06.941000+00:00,,,,,0.0,,,500,2023-01-10
69552,2023-01-10 23:29:37.660000+00:00,60,125957,2,14.24,,,,60,2023-01-10
69480,2023-01-10 15:45:35.618000+00:00,120,43334,1,8.0,,,,120,2023-01-10
69479,2023-01-10 15:45:35.585000+00:00,,,,,1.0,,,120,2023-01-10
69551,2023-01-10 23:29:37.653000+00:00,,,,,,,,60,2023-01-10
69478,2023-01-10 15:43:18.192000+00:00,,,,,,,,100,2023-01-10
69513,2023-01-10 18:22:04.858000+00:00,,,,,0.7,,,250,2023-01-10
69514,2023-01-10 18:22:04.875000+00:00,250,135089,1,7.15,,,,250,2023-01-10
69554,2023-01-10 23:42:34.842000+00:00,120,135527,1,8.38,,,,120,2023-01-10
69471,2023-01-10 15:25:20.529000+00:00,150,124445,2,0.0,,,,280,2023-01-10
69555,2023-01-10 23:42:57.468000+00:00,,,,,,,,120,2023-01-10
69463,2023-01-10 14:42:07.861000+00:00,500,135269,1,7.1,,,,500,2023-01-10
69540,2023-01-10 22:54:14.543000+00:00,240,67032,6,7.36,,,,240,2023-01-10
69541,2023-01-10 22:54:14.562000+00:00,,,,,,,,240,2023-01-10
69516,2023-01-10 19:20:38.731000+00:00,,,,,,,,288,2023-01-10
69517,2023-01-10 19:20:38.747000+00:00,288,134896,1,7.36,,,,288,2023-01-10
69544,2023-01-10 23:21:14.621000+00:00,250,31445,1,7.36,,,,250,2023-01-10
69543,2023-01-10 23:21:14.607000+00:00,,,,,,,,250,2023-01-10
69539,2023-01-10 22:27:58.448000+00:00,240,63397,2,7.36,,,,240,2023-01-10
69538,2023-01-10 22:27:58.430000+00:00,,,,,0.7,,,240,2023-01-10
69468,2023-01-10 15:16:22.176000+00:00,,,,,12.5,,,2,2023-01-10
69537,2023-01-10 22:12:27.923000+00:00,60,134949,1,9.97,,,,60,2023-01-10
69536,2023-01-10 22:12:27.909000+00:00,,,,,,,,60,2023-01-10
69522,2023-01-10 19:51:40.476000+00:00,,,,,0.7,,,240,2023-01-10
69501,2023-01-10 16:53:17.770000+00:00,,,,,1.5,,,64,2023-01-10
69485,2023-01-10 15:51:47.109000+00:00,400,134183,1,6.81,,,,550,2023-01-10
69503,2023-01-10 16:53:54.772000+00:00,60,113523,1,14.24,,,,60,2023-01-10
69499,2023-01-10 16:50:51+00:00,120,113516,1,11.42,,,,120,2023-01-10
69502,2023-01-10 16:53:17.786000+00:00,64,85654,1,9.97,,,,64,2023-01-10
69598,2023-01-11 16:59:20.469000+00:00,120,135349,3,8.0,,,,120,2023-01-11
69611,2023-01-11 17:47:26.852000+00:00,30,135518,1,9.97,,,,60,2023-01-11
69612,2023-01-11 17:47:26.859000+00:00,30,135498,1,9.97,,,,61,2023-01-11
69603,2023-01-11 17:18:06.366000+00:00,200,,,,,28982,7.86,200,2023-01-11
69599,2023-01-11 17:10:21.669000+00:00,,,,,,,,60,2023-01-11
69661,2023-01-11 22:18:19.623000+00:00,120,135647,1,8.0,,,,120,2023-01-11
69600,2023-01-11 17:10:21.693000+00:00,60,135570,1,14.24,,,,60,2023-01-11
69638,2023-01-11 20:32:54.327000+00:00,,,,,,,,120,2023-01-11
69653,2023-01-11 21:50:41.780000+00:00,150,,,14.24,,,,150,2023-01-11
69604,2023-01-11 17:23:50.010000+00:00,,,,,,,,200,2023-01-11
69639,2023-01-11 20:34:18.893000+00:00,120,,,10.6,,,,120,2023-01-11
69637,2023-01-11 20:32:54.309000+00:00,120,,,10.6,,,,120,2023-01-11
69640,2023-01-11 20:34:18.909000+00:00,,,,,,,,120,2023-01-11
69673,2023-01-11 23:29:42.741000+00:00,750,135643,2,6.46,,,,750,2023-01-11
69605,2023-01-11 17:29:41.181000+00:00,,,,,1.5,,,60,2023-01-11
69606,2023-01-11 17:29:41.196000+00:00,60,118273,1,9.97,,,,60,2023-01-11
69608,2023-01-11 17:43:40.532000+00:00,,,,,1.0,,,60,2023-01-11
69607,2023-01-11 17:43:40.517000+00:00,30,135518,1,9.97,,,,60,2023-01-11
69672,2023-01-11 23:29:42.726000+00:00,,,,,0.39,,,750,2023-01-11
69663,2023-01-11 22:21:29.067000+00:00,199,,,9.97,,,,200,2023-01-11
69609,2023-01-11 17:44:39.984000+00:00,30,135498,1,9.97,,,,61,2023-01-11
69610,2023-01-11 17:44:39.997000+00:00,,,,,1.0,,,61,2023-01-11
69647,2023-01-11 21:23:23.115000+00:00,,,,,0.7,,,300,2023-01-11
69613,2023-01-11 17:47:52.546000+00:00,1,135498,1,9.97,,,,61,2023-01-11
69626,2023-01-11 19:20:04.219000+00:00,,,,,,,,100,2023-01-11
69627,2023-01-11 19:20:04.233000+00:00,100,,,,,28998,9.83,100,2023-01-11
69671,2023-01-11 23:05:31.633000+00:00,103,130222,2,9.97,,,,103,2023-01-11
69575,2023-01-11 13:20:57.982000+00:00,,,,,1.0,,,200,2023-01-11
69668,2023-01-11 23:04:52.002000+00:00,,,,,0.7,,,60,2023-01-11
69656,2023-01-11 21:57:40.929000+00:00,,,,,0.7,,,250,2023-01-11
69581,2023-01-11 14:51:06.446000+00:00,,,,,,,,60,2023-01-11
69580,2023-01-11 14:51:06.415000+00:00,60,135019,1,9.97,,,,60,2023-01-11
69654,2023-01-11 21:50:41.798000+00:00,,,,,,,,150,2023-01-11
69614,2023-01-11 18:04:30.687000+00:00,,,,,0.7,,,250,2023-01-11
69669,2023-01-11 23:04:52.014000+00:00,60,135654,1,9.5,,,,60,2023-01-11
69567,2023-01-11 00:29:22.910000+00:00,,43832,1,9.97,,,,80,2023-01-11
69566,2023-01-11 00:29:22.895000+00:00,,,,,1.5,,,80,2023-01-11
69615,2023-01-11 18:04:30.701000+00:00,250,122674,2,7.36,,,,250,2023-01-11
69617,2023-01-11 18:10:11.681000+00:00,60,135346,2,9.97,,,,60,2023-01-11
69619,2023-01-11 18:33:52.461000+00:00,240,135264,2,7.36,,,,240,2023-01-11
69618,2023-01-11 18:33:52.447000+00:00,,,,,0.7,,,240,2023-01-11
69621,2023-01-11 18:50:51.796000+00:00,,,,,1.5,,,100,2023-01-11
69583,2023-01-11 14:51:34.170000+00:00,,,,,,,,60,2023-01-11
69582,2023-01-11 14:51:34.153000+00:00,60,135020,1,9.97,,,,60,2023-01-11
69658,2023-01-11 22:12:39.660000+00:00,1,,,9.97,,,,200,2023-01-11
69573,2023-01-11 12:56:40.341000+00:00,,,,,1.0,,,200,2023-01-11
69564,2023-01-11 00:24:32.718000+00:00,,,,,1.5,,,60,2023-01-11
69620,2023-01-11 18:50:51.780000+00:00,100,30871,1,14.24,,,,100,2023-01-11
69662,2023-01-11 22:18:19.639000+00:00,,,,,1.0,,,120,2023-01-11
69622,2023-01-11 19:14:32.005000+00:00,,,,,0.7,,,250,2023-01-11
69565,2023-01-11 00:24:32.731000+00:00,60,110053,2,9.97,,,,60,2023-01-11
69584,2023-01-11 15:07:37.164000+00:00,,,,,1.5,,,75,2023-01-11
69572,2023-01-11 12:56:40.305000+00:00,200,98466,1,11.42,,,,200,2023-01-11
69649,2023-01-11 21:41:01.791000+00:00,120,132441,2,12.29,,,,120,2023-01-11
69585,2023-01-11 15:07:37.179000+00:00,75,135341,1,10.6,,,,75,2023-01-11
69623,2023-01-11 19:14:32.020000+00:00,250,133054,6,10.21,,,,250,2023-01-11
69586,2023-01-11 15:56:44.355000+00:00,,,,,,,,300,2023-01-11
69587,2023-01-11 15:56:44.371000+00:00,300,134547,2,7.36,,,,300,2023-01-11
69574,2023-01-11 13:20:57.963000+00:00,200,134299,2,11.42,,,,200,2023-01-11
69624,2023-01-11 19:15:02.643000+00:00,,,,,0.7,,,250,2023-01-11
69625,2023-01-11 19:15:02.656000+00:00,250,133064,2,10.5,,,,250,2023-01-11
69588,2023-01-11 16:19:01.169000+00:00,148,,,10.6,,,,148,2023-01-11
69589,2023-01-11 16:19:01.188000+00:00,,,,,1.0,,,148,2023-01-11
69650,2023-01-11 21:41:01.809000+00:00,,,,,,,,120,2023-01-11
69629,2023-01-11 19:33:49.068000+00:00,,,,,,,,100,2023-01-11
69630,2023-01-11 19:33:49.082000+00:00,100,,,,,28994,9.83,100,2023-01-11
69670,2023-01-11 23:05:31.615000+00:00,,,,,1.5,,,103,2023-01-11
69655,2023-01-11 21:57:40.915000+00:00,250,122338,5,10.51,,,,250,2023-01-11
69591,2023-01-11 16:33:58.005000+00:00,,,,,1.0,,,120,2023-01-11
69590,2023-01-11 16:33:57.992000+00:00,120,,,10.6,,,,120,2023-01-11
69667,2023-01-11 22:48:55.908000+00:00,,,,,1.0,,,200,2023-01-11
69633,2023-01-11 20:26:54.036000+00:00,150,111674,1,8.0,,,,150,2023-01-11
69634,2023-01-11 20:26:54.052000+00:00,,,,,1.0,,,150,2023-01-11
69595,2023-01-11 16:54:13.748000+00:00,,,,,1.5,,,60,2023-01-11
69596,2023-01-11 16:54:13.764000+00:00,60,135562,1,9.97,,,,60,2023-01-11
69594,2023-01-11 16:41:18.205000+00:00,,,,,0.0,,,1200,2023-01-11
69677,2023-01-11 23:46:14.640000+00:00,800,134967,2,6.46,,,,800,2023-01-11
69648,2023-01-11 21:23:23.130000+00:00,300,131287,1,7.36,,,,300,2023-01-11
69593,2023-01-11 16:40:43.076000+00:00,1200,129682,6,6.39,,,,1200,2023-01-11
69597,2023-01-11 16:59:20.455000+00:00,,,,,1.0,,,120,2023-01-11
69666,2023-01-11 22:47:57.762000+00:00,,,,,1.5,,,60,2023-01-11
69557,2023-01-11 00:05:54.264000+00:00,240,62601,1,7.36,,,,240,2023-01-11
69556,2023-01-11 00:05:54.247000+00:00,,,,,0.7,,,240,2023-01-11
69727,2023-01-12 15:55:20.422000+00:00,,,,,,,,150,2023-01-12
69848,2023-01-12 23:47:23.661000+00:00,336,135924,1,0.0,,,,336,2023-01-12
69854,2023-01-12 23:49:12.018000+00:00,1160,135922,1,0.0,,,,1160,2023-01-12
69857,2023-01-12 23:49:28.785000+00:00,450,135921,1,0.0,,,,450,2023-01-12
69836,2023-01-12 23:31:24.232000+00:00,120,69217,4,8.0,,,,120,2023-01-12
69837,2023-01-12 23:31:46.356000+00:00,,,,,,,,120,2023-01-12
69843,2023-01-12 23:38:38.058000+00:00,1100,112212,5,6.46,,,,1100,2023-01-12
69842,2023-01-12 23:38:38.047000+00:00,,,,,0.49,,,1100,2023-01-12
69834,2023-01-12 23:24:07.527000+00:00,1100,112209,4,6.46,,,,1100,2023-01-12
69833,2023-01-12 23:24:07.514000+00:00,,,,,0.49,,,1100,2023-01-12
69862,2023-01-12 23:54:11.424000+00:00,120,133848,1,11.42,,,,120,2023-01-12
69861,2023-01-12 23:54:11.411000+00:00,,,,,1.0,,,120,2023-01-12
69838,2023-01-12 23:35:55.398000+00:00,60,135980,1,15.15,,,,60,2023-01-12
69841,2023-01-12 23:38:17.061000+00:00,360,74805,1,6.98,,,,360,2023-01-12
69840,2023-01-12 23:38:17.051000+00:00,,,,,0.55,,,360,2023-01-12
69839,2023-01-12 23:35:55.414000+00:00,,,,,1.5,,,60,2023-01-12
69832,2023-01-12 22:57:38.874000+00:00,,,,,1.75,,,60,2023-01-12
69830,2023-01-12 22:43:58.876000+00:00,120,88654,1,8.0,,,,120,2023-01-12
69829,2023-01-12 22:43:58.864000+00:00,,,,,,,,120,2023-01-12
69827,2023-01-12 22:16:44.125000+00:00,500,26149,1,6.81,,,,500,2023-01-12
69828,2023-01-12 22:16:44.148000+00:00,,,,,0.41,,,500,2023-01-12
69821,2023-01-12 22:14:29.932000+00:00,250,33105,7,7.36,,,,250,2023-01-12
69822,2023-01-12 22:14:29.961000+00:00,,,,,0.7,,,250,2023-01-12
69818,2023-01-12 21:54:51.889000+00:00,,,,,1.0,,,200,2023-01-12
69816,2023-01-12 21:50:43.888000+00:00,150,135866,2,11.42,,,,150,2023-01-12
69817,2023-01-12 21:50:43.903000+00:00,,,,,,,,150,2023-01-12
69831,2023-01-12 22:55:12.199000+00:00,,,,,0.0,,,120,2023-01-12
69820,2023-01-12 22:11:50.795000+00:00,425,92083,1,7.43,,,,425,2023-01-12
69819,2023-01-12 22:11:50.783000+00:00,,,,,0.55,,,425,2023-01-12
69825,2023-01-12 22:16:04.041000+00:00,500,26826,1,6.81,,,,500,2023-01-12
69823,2023-01-12 22:15:02.621000+00:00,775,135709,1,6.46,,,,775,2023-01-12
69824,2023-01-12 22:15:02.632000+00:00,,,,,0.39,,,775,2023-01-12
69826,2023-01-12 22:16:04.068000+00:00,,,,,0.41,,,500,2023-01-12
69809,2023-01-12 21:28:56.273000+00:00,120,135847,1,11.42,,,,120,2023-01-12
69808,2023-01-12 21:28:56.261000+00:00,,,,,1.0,,,120,2023-01-12
69791,2023-01-12 20:50:26.190000+00:00,,,,,1.0,,,60,2023-01-12
69790,2023-01-12 20:50:26.176000+00:00,60,135789,1,14.48,,,,60,2023-01-12
69796,2023-01-12 20:58:35.362000+00:00,,,,,0.0,,,2,2023-01-12
69797,2023-01-12 20:58:35.373000+00:00,2,135167,4,8.0,,,,2,2023-01-12
69786,2023-01-12 20:45:08.422000+00:00,60,135845,1,14.24,,,,60,2023-01-12
69787,2023-01-12 20:45:08.434000+00:00,,,,,,,,60,2023-01-12
69795,2023-01-12 20:52:30.277000+00:00,,,,,1.0,,,60,2023-01-12
69782,2023-01-12 20:44:04.488000+00:00,60,135803,1,14.24,,,,60,2023-01-12
69783,2023-01-12 20:44:04.505000+00:00,,,,,,,,60,2023-01-12
69794,2023-01-12 20:52:30.267000+00:00,60,131769,1,14.24,,,,60,2023-01-12
69792,2023-01-12 20:51:59.097000+00:00,60,131771,1,14.24,,,,60,2023-01-12
69793,2023-01-12 20:51:59.107000+00:00,,,,,1.0,,,60,2023-01-12
69784,2023-01-12 20:44:42.118000+00:00,60,135813,1,14.24,,,,60,2023-01-12
69785,2023-01-12 20:44:42.133000+00:00,,,,,,,,60,2023-01-12
