mfg_products_ID,Mockup_ID,Created_at,Updated_at,Packaging_ID,Product_ID,Sock_pair_ID,Created_on,Mockup_version,Quantity,Product_info_ID
62490,204564,2023-12-04 20:43:03.883000+00:00,2023-12-04 20:50:40.701000+00:00,,,,2023-12-04,3,120,2
62412,,2023-12-04 15:42:30.483000+00:00,2023-12-04 15:42:30.483000+00:00,,,,2023-12-04,,58,
62458,204811,2023-12-04 18:19:04.019000+00:00,2023-12-04 18:19:04.455000+00:00,,,,2023-12-04,2,145,2
62408,204821,2023-12-04 15:39:54.626000+00:00,2023-12-04 15:40:19.108000+00:00,,,,2023-12-04,1,50,2
62459,,2023-12-04 18:19:04.023000+00:00,2023-12-04 18:19:04.538000+00:00,102216,,,2023-12-04,,145,35
62460,204283,2023-12-04 18:23:43.217000+00:00,2023-12-04 18:23:43.401000+00:00,,,,2023-12-04,1,500,120
62431,,2023-12-04 16:48:25.997000+00:00,2023-12-04 16:48:26.642000+00:00,81302,,,2023-12-04,,120,35
62430,205001,2023-12-04 16:48:25.993000+00:00,2023-12-04 16:48:26.551000+00:00,,,,2023-12-04,1,120,114
62406,202901,2023-12-04 15:34:54.030000+00:00,2023-12-04 15:34:54.618000+00:00,,,,2023-12-04,3,375,2
62423,,2023-12-04 15:57:10.048000+00:00,2023-12-04 15:57:13.206000+00:00,,30550,,2023-12-04,,50,65
62407,,2023-12-04 15:34:54.035000+00:00,2023-12-04 15:34:54.035000+00:00,,,,2023-12-04,,375,
62405,,2023-12-04 15:30:39.650000+00:00,2023-12-04 15:30:40.384000+00:00,101697,,,2023-12-04,,206,35
62404,203892,2023-12-04 15:30:39.645000+00:00,2023-12-04 15:30:40.295000+00:00,,,,2023-12-04,2,206,2
62461,,2023-12-04 18:23:43.224000+00:00,2023-12-04 18:23:43.521000+00:00,102132,,,2023-12-04,,500,121
62444,,2023-12-04 17:29:34.198000+00:00,2023-12-04 17:29:34.852000+00:00,100493,,,2023-12-04,,60,35
62446,,2023-12-04 17:29:34.206000+00:00,2023-12-04 17:29:34.992000+00:00,100493,,,2023-12-04,,120,35
62449,135411,2023-12-04 17:34:04.028000+00:00,2023-12-04 17:34:04.480000+00:00,,,,2023-12-04,2,60,2
62450,,2023-12-04 17:34:04.032000+00:00,2023-12-04 17:34:04.562000+00:00,102188,,,2023-12-04,,60,35
62417,,2023-12-04 15:42:47.003000+00:00,2023-12-04 15:42:52.124000+00:00,,30549,,2023-12-04,,50,65
62447,202322,2023-12-04 17:31:23.721000+00:00,2023-12-04 17:35:05.454000+00:00,,,,2023-12-04,1,2,7
62448,,2023-12-04 17:31:23.726000+00:00,2023-12-04 17:35:05.534000+00:00,102175,,,2023-12-04,,2,35
62451,200521,2023-12-04 17:40:50.444000+00:00,2023-12-04 17:40:50.890000+00:00,,,,2023-12-04,1,120,2
62452,,2023-12-04 17:40:50.448000+00:00,2023-12-04 17:40:50.985000+00:00,102012,,,2023-12-04,,120,35
62453,204712,2023-12-04 18:08:26.022000+00:00,2023-12-04 18:08:26.226000+00:00,,,,2023-12-04,2,240,2
62455,,2023-12-04 18:08:50.746000+00:00,2023-12-04 18:08:50.746000+00:00,,,,2023-12-04,,60,
62454,204250,2023-12-04 18:08:50.742000+00:00,2023-12-04 18:08:51.300000+00:00,,,,2023-12-04,1,60,2
62401,,2023-12-04 15:02:02.720000+00:00,2023-12-04 15:23:26.775000+00:00,101718,,,2023-12-04,,30,35
62457,,2023-12-04 18:09:44.060000+00:00,2023-12-04 18:09:44.060000+00:00,,,,2023-12-04,,200,
62443,202757,2023-12-04 17:29:34.194000+00:00,2023-12-04 18:10:02.616000+00:00,,,,2023-12-04,1,60,2
62400,203947,2023-12-04 15:02:02.716000+00:00,2023-12-04 15:23:26.682000+00:00,,,,2023-12-04,1,30,2
62445,200985,2023-12-04 17:29:34.202000+00:00,2023-12-04 18:10:02.899000+00:00,,,,2023-12-04,1,120,2
62398,204623,2023-12-04 14:59:43.458000+00:00,2023-12-04 15:22:59.870000+00:00,,,,2023-12-04,1,50,2
62456,204842,2023-12-04 18:09:44.052000+00:00,2023-12-04 18:12:01.645000+00:00,,,,2023-12-04,1,200,114
62403,,2023-12-04 15:18:15.573000+00:00,2023-12-04 15:18:16.187000+00:00,100129,,,2023-12-04,,60,35
62462,,2023-12-04 18:25:08.475000+00:00,2023-12-04 18:25:09.208000+00:00,102220,,,2023-12-04,,60,35
62402,200137,2023-12-04 15:18:15.570000+00:00,2023-12-04 15:18:16.114000+00:00,,,,2023-12-04,1,60,116
62421,204716,2023-12-04 15:53:56.898000+00:00,2023-12-04 15:54:16.863000+00:00,,,,2023-12-04,1,50,2
62463,,2023-12-04 18:25:08.753000+00:00,2023-12-04 18:25:09.295000+00:00,102220,,,2023-12-04,,30,35
62464,183734,2023-12-04 18:28:44.583000+00:00,2023-12-04 18:28:45.388000+00:00,,,,2023-12-04,1,120,114
62465,,2023-12-04 18:28:44.597000+00:00,2023-12-04 18:28:45.498000+00:00,92456,,,2023-12-04,,120,35
62467,,2023-12-04 18:29:55.169000+00:00,2023-12-04 18:29:55.169000+00:00,,,,2023-12-04,,62,
62466,204496,2023-12-04 18:29:55.164000+00:00,2023-12-04 18:29:55.796000+00:00,,,,2023-12-04,2,62,9
62472,,2023-12-04 18:45:01.504000+00:00,2023-12-04 18:45:02.259000+00:00,102234,,,2023-12-04,,1455,35
62473,205025,2023-12-04 18:46:36.496000+00:00,2023-12-04 18:50:41.357000+00:00,,,,2023-12-04,1,120,120
62474,,2023-12-04 18:46:36.500000+00:00,2023-12-04 18:50:41.434000+00:00,102235,,,2023-12-04,,120,121
62468,,2023-12-04 18:41:48.184000+00:00,2023-12-04 19:06:55.639000+00:00,,30534,,2023-12-04,,60,73
62505,202241,2023-12-04 22:07:56.015000+00:00,2023-12-04 22:07:56.393000+00:00,,,,2023-12-04,2,19,9
62506,,2023-12-04 22:07:56.021000+00:00,2023-12-04 22:07:56.468000+00:00,100566,,,2023-12-04,,19,35
62420,204715,2023-12-04 15:53:56.894000+00:00,2023-12-04 15:54:16.760000+00:00,,,,2023-12-04,1,50,2
62469,,2023-12-04 18:41:48.188000+00:00,2023-12-11 15:57:04.218000+00:00,94726,,,2023-12-04,,60,35
62419,,2023-12-04 15:45:34.283000+00:00,2023-12-04 18:47:14.732000+00:00,72972,,,2023-12-04,,2,35
62475,132759,2023-12-04 19:06:25.648000+00:00,2023-12-04 19:06:26.114000+00:00,,,,2023-12-04,1,200,2
62476,,2023-12-04 19:06:25.658000+00:00,2023-12-04 19:06:26.208000+00:00,102168,,,2023-12-04,,200,35
62477,205049,2023-12-04 19:09:53.498000+00:00,2023-12-04 19:35:28.884000+00:00,,,,2023-12-04,1,50,2
62478,,2023-12-04 19:09:53.507000+00:00,2023-12-04 19:35:28.970000+00:00,102231,,,2023-12-04,,50,35
62483,201498,2023-12-04 19:56:04.725000+00:00,2023-12-04 19:56:17.736000+00:00,,,,2023-12-04,5,50,9
62485,,2023-12-04 19:57:20.608000+00:00,2023-12-04 19:57:20.608000+00:00,,,,2023-12-04,,60,
62484,193215,2023-12-04 19:57:20.599000+00:00,2023-12-04 19:57:21.210000+00:00,,,,2023-12-04,2,60,2
62479,198122,2023-12-04 19:28:59.942000+00:00,2023-12-04 20:00:24.589000+00:00,,,,2023-12-04,1,2500,2
62481,200327,2023-12-04 19:48:01.353000+00:00,2023-12-04 20:01:18.069000+00:00,,,,2023-12-04,2,240,2
62482,,2023-12-04 19:48:01.357000+00:00,2023-12-04 20:01:18.181000+00:00,101989,,,2023-12-04,,240,35
62486,,2023-12-04 20:01:17.714000+00:00,2023-12-04 20:02:31.760000+00:00,102136,,,2023-12-04,,150,35
62487,205017,2023-12-04 20:01:17.717000+00:00,2023-12-04 20:02:31.846000+00:00,,,3598,2023-12-04,4,75,114
62488,205017,2023-12-04 20:01:17.721000+00:00,2023-12-04 20:02:31.923000+00:00,,,3598,2023-12-04,3,75,114
62480,,2023-12-04 19:28:59.946000+00:00,2023-12-07 15:46:12.023000+00:00,77820,,,2023-12-04,,2500,35
62517,,2023-12-04 22:41:35.891000+00:00,2023-12-04 22:41:36.514000+00:00,58291,,,2023-12-04,,120,35
62519,106966,2023-12-04 22:41:35.899000+00:00,2023-12-04 22:41:36.620000+00:00,,,,2023-12-04,1,120,2
62511,203276,2023-12-04 22:28:20.093000+00:00,2023-12-04 22:28:20.572000+00:00,,,,2023-12-04,2,120,2
62492,205071,2023-12-04 20:44:53.793000+00:00,2023-12-04 20:44:54.319000+00:00,,,,2023-12-04,1,110,2
62493,,2023-12-04 20:44:53.799000+00:00,2023-12-04 20:44:54.420000+00:00,102230,,,2023-12-04,,110,35
62491,,2023-12-04 20:43:03.886000+00:00,2023-12-04 20:50:40.771000+00:00,101963,,,2023-12-04,,120,35
62496,,2023-12-04 21:48:05.994000+00:00,2023-12-04 21:48:05.994000+00:00,,,,2023-12-04,,60,
62512,,2023-12-04 22:28:20.096000+00:00,2023-12-04 22:28:20.660000+00:00,101395,,,2023-12-04,,120,35
62509,200848,2023-12-04 22:27:56.655000+00:00,2023-12-04 22:28:57.400000+00:00,,,,2023-12-04,2,2,114
62498,,2023-12-04 21:53:20.863000+00:00,2023-12-04 21:53:20.863000+00:00,,,,2023-12-04,,30,
62510,,2023-12-04 22:27:56.659000+00:00,2023-12-04 22:28:57.536000+00:00,100680,,,2023-12-04,,2,35
62520,,2023-12-04 22:41:35.908000+00:00,2023-12-04 22:41:36.749000+00:00,58291,,,2023-12-04,,120,35
62501,173701,2023-12-04 21:57:07.135000+00:00,2023-12-04 21:57:07.738000+00:00,,,,2023-12-04,1,810,2
62502,,2023-12-04 21:57:07.139000+00:00,2023-12-04 21:57:07.838000+00:00,80342,,,2023-12-04,,810,35
62503,204832,2023-12-04 22:06:00.061000+00:00,2023-12-04 22:06:00.632000+00:00,,,,2023-12-04,1,70,2
62504,,2023-12-04 22:06:00.066000+00:00,2023-12-04 22:06:00.720000+00:00,102120,,,2023-12-04,,70,35
62494,93705,2023-12-04 21:48:05.980000+00:00,2023-12-04 22:09:28.709000+00:00,,,1570,2023-12-04,2,30,2
62495,93705,2023-12-04 21:48:05.986000+00:00,2023-12-04 22:09:28.810000+00:00,,,1570,2023-12-04,1,30,2
62499,203744,2023-12-04 21:56:48.227000+00:00,2023-12-04 22:10:29.315000+00:00,,,,2023-12-04,1,480,2
62497,204824,2023-12-04 21:53:20.859000+00:00,2023-12-04 22:10:52.840000+00:00,,,,2023-12-04,1,30,2
62518,,2023-12-04 22:41:35.897000+00:00,2023-12-04 22:41:35.897000+00:00,,,,2023-12-04,,120,
62507,205031,2023-12-04 22:16:06.544000+00:00,2023-12-04 22:17:18.672000+00:00,,,,2023-12-04,1,160,2
62500,,2023-12-04 21:56:48.232000+00:00,2023-12-07 17:16:09.406000+00:00,101621,,,2023-12-04,,480,35
62521,,2023-12-04 22:41:35.913000+00:00,2023-12-04 22:41:35.913000+00:00,,,,2023-12-04,,120,
62522,106960,2023-12-04 22:41:35.915000+00:00,2023-12-04 22:41:36.894000+00:00,,,,2023-12-04,1,120,2
62523,,2023-12-04 22:41:35.921000+00:00,2023-12-04 22:41:36.994000+00:00,58291,,,2023-12-04,,120,35
62399,,2023-12-04 14:59:43.463000+00:00,2023-12-04 14:59:43.463000+00:00,,,,2023-12-04,,50,
62524,,2023-12-04 22:41:35.925000+00:00,2023-12-04 22:41:35.925000+00:00,,,,2023-12-04,,120,
62396,58859,2023-12-04 14:32:25.660000+00:00,2023-12-04 14:32:26.295000+00:00,,,,2023-12-04,2,120,2
62397,,2023-12-04 14:32:25.667000+00:00,2023-12-04 14:32:25.667000+00:00,,,,2023-12-04,,120,
62529,,2023-12-04 23:18:40.083000+00:00,2023-12-11 23:53:30.994000+00:00,102243,,,2023-12-04,,60,35
62531,,2023-12-04 23:50:36.751000+00:00,2023-12-04 23:50:36.751000+00:00,,,,2023-12-04,,120,
62527,194357,2023-12-04 22:56:10.710000+00:00,2023-12-04 22:56:11.281000+00:00,,,,2023-12-04,3,60,2
62516,106963,2023-12-04 22:41:35.883000+00:00,2023-12-04 22:41:36.421000+00:00,,,,2023-12-04,1,120,2
62508,,2023-12-04 22:16:06.548000+00:00,2023-12-05 18:51:10.752000+00:00,102223,,,2023-12-04,,160,35
62530,179581,2023-12-04 23:50:36.745000+00:00,2023-12-04 23:50:37.229000+00:00,,,,2023-12-04,2,120,2
62514,204550,2023-12-04 22:35:38.152000+00:00,2024-02-07 23:28:30.653000+00:00,,,3576,2023-12-04,1,715,2
62515,204551,2023-12-04 22:35:38.156000+00:00,2024-02-07 23:28:31.198000+00:00,,,3576,2023-12-04,1,715,2
62528,204490,2023-12-04 23:18:40.078000+00:00,2023-12-11 16:48:57.402000+00:00,,,,2023-12-04,1,60,115
62513,,2023-12-04 22:35:38.147000+00:00,2024-02-07 23:28:33.115000+00:00,101462,,,2023-12-04,,1430,35
62653,,2023-12-05 22:53:48.072000+00:00,2023-12-05 22:53:48.072000+00:00,,,,2023-12-05,,120,
62654,,2023-12-05 22:53:48.076000+00:00,2023-12-05 22:53:48.076000+00:00,,,,2023-12-05,,120,
62533,,2023-12-05 00:59:58.737000+00:00,2023-12-05 00:59:59.345000+00:00,101034,,,2023-12-05,,260,35
62664,205368,2023-12-05 23:51:50.622000+00:00,2023-12-05 23:51:51.158000+00:00,,,,2023-12-05,2,394,7
62651,,2023-12-05 22:49:50.613000+00:00,2023-12-12 00:02:56.764000+00:00,101027,,,2023-12-05,,500,35
62670,200006,2023-12-05 23:56:57.442000+00:00,2023-12-06 22:54:41.417000+00:00,,,,2023-12-05,1,176,2
62668,200006,2023-12-05 23:56:57.424000+00:00,2023-12-06 23:14:49.892000+00:00,,,,2023-12-05,1,99,2
62671,,2023-12-05 23:56:57.445000+00:00,2023-12-07 15:01:14.699000+00:00,100069,,,2023-12-05,,176,35
62665,,2023-12-05 23:51:50.626000+00:00,2023-12-05 23:51:51.258000+00:00,102426,,,2023-12-05,,394,35
62669,,2023-12-05 23:56:57.428000+00:00,2023-12-07 15:01:14.372000+00:00,100069,,,2023-12-05,,99,35
62534,74794,2023-12-05 01:21:05.960000+00:00,2023-12-08 14:39:02.508000+00:00,,,,2023-12-05,2,425,2
62535,,2023-12-05 01:21:05.967000+00:00,2023-12-08 14:39:02.667000+00:00,,,,2023-12-05,,425,
62672,,2023-12-05 23:56:57.459000+00:00,2023-12-07 15:01:14.839000+00:00,,30440,,2023-12-05,,176,41
62657,,2023-12-05 22:56:33.038000+00:00,2023-12-07 21:34:21.126000+00:00,102082,,,2023-12-05,,65,35
62667,,2023-12-05 23:53:37+00:00,2023-12-05 23:53:37.649000+00:00,102388,,,2023-12-05,,200,35
62666,205463,2023-12-05 23:53:36.996000+00:00,2023-12-05 23:53:37.565000+00:00,,,,2023-12-05,1,200,2
62537,,2023-12-05 01:23:16.028000+00:00,2023-12-05 02:40:00.915000+00:00,89121,,,2023-12-05,,30,35
62536,185708,2023-12-05 01:23:16.023000+00:00,2023-12-05 02:40:00.816000+00:00,,,,2023-12-05,4,30,9
62538,189693,2023-12-05 04:01:37.199000+00:00,2023-12-05 04:01:37.662000+00:00,,,,2023-12-05,1,120,116
62539,,2023-12-05 04:01:37.203000+00:00,2023-12-05 04:01:37.755000+00:00,99182,,,2023-12-05,,120,35
62540,205245,2023-12-05 13:06:00.327000+00:00,2023-12-05 13:06:00.924000+00:00,,,,2023-12-05,1,65,2
62541,,2023-12-05 13:06:00.337000+00:00,2023-12-05 13:06:01.049000+00:00,102290,,,2023-12-05,,65,35
62542,117296,2023-12-05 13:39:28.639000+00:00,2023-12-05 13:39:29.149000+00:00,,,,2023-12-05,2,60,2
62543,,2023-12-05 13:39:28.643000+00:00,2023-12-05 13:39:29.259000+00:00,12030,,,2023-12-05,,60,35
62544,204065,2023-12-05 14:57:42.051000+00:00,2023-12-05 14:57:42.546000+00:00,,,,2023-12-05,1,60,2
62545,,2023-12-05 14:57:42.055000+00:00,2023-12-05 14:57:42.631000+00:00,100208,,,2023-12-05,,60,35
62546,64612,2023-12-05 15:06:44.351000+00:00,2023-12-05 15:06:44.961000+00:00,,,,2023-12-05,1,300,2
62547,,2023-12-05 15:06:44.357000+00:00,2023-12-05 15:06:45.182000+00:00,34915,,,2023-12-05,,300,35
62548,18842,2023-12-05 15:17:21.952000+00:00,2023-12-05 15:17:22.435000+00:00,,,,2023-12-05,1,120,2
62584,,2023-12-05 18:46:43.107000+00:00,2023-12-11 20:04:55.458000+00:00,,30477,,2023-12-05,,75,130
62549,,2023-12-05 15:17:21.960000+00:00,2023-12-05 15:17:22.531000+00:00,10307,,,2023-12-05,,120,35
62550,,2023-12-05 15:29:02.006000+00:00,2023-12-05 15:29:02.530000+00:00,7447,,,2023-12-05,,120,35
62551,22621,2023-12-05 15:29:02.013000+00:00,2023-12-05 15:29:02.648000+00:00,,,675,2023-12-05,1,60,2
62552,32547,2023-12-05 15:29:02.028000+00:00,2023-12-05 15:29:02.743000+00:00,,,675,2023-12-05,1,60,2
62579,203672,2023-12-05 18:41:06.583000+00:00,2023-12-05 18:41:07.150000+00:00,,,,2023-12-05,3,200,2
62563,143922,2023-12-05 17:08:18.747000+00:00,2023-12-05 17:08:19.264000+00:00,,,,2023-12-05,1,2,2
62553,85954,2023-12-05 15:33:45.972000+00:00,2023-12-05 16:09:23.646000+00:00,,,,2023-12-05,4,100,2
62554,,2023-12-05 15:33:45.981000+00:00,2023-12-05 16:09:23.796000+00:00,63024,,,2023-12-05,,100,35
62580,,2023-12-05 18:41:06.588000+00:00,2023-12-05 18:41:07.240000+00:00,101571,,,2023-12-05,,200,35
62571,196368,2023-12-05 17:53:37.494000+00:00,2023-12-05 17:53:37.982000+00:00,,,,2023-12-05,1,240,2
62572,,2023-12-05 17:53:37.499000+00:00,2023-12-05 17:53:38.063000+00:00,98416,,,2023-12-05,,240,35
62559,204234,2023-12-05 16:51:55.391000+00:00,2023-12-05 16:51:55.975000+00:00,,,,2023-12-05,2,60,2
62560,,2023-12-05 16:51:55.395000+00:00,2023-12-05 16:51:56.055000+00:00,101839,,,2023-12-05,,60,35
62567,143922,2023-12-05 17:08:18.827000+00:00,2023-12-05 17:08:19.708000+00:00,,,,2023-12-05,1,1,2
62561,143922,2023-12-05 17:08:18.694000+00:00,2023-12-05 17:29:04.975000+00:00,,,,2023-12-05,1,54,2
62565,143922,2023-12-05 17:08:18.785000+00:00,2023-12-05 17:29:05.361000+00:00,,,,2023-12-05,1,1,2
62562,,2023-12-05 17:08:18.701000+00:00,2023-12-05 17:29:05.935000+00:00,75281,,,2023-12-05,,54,35
62564,,2023-12-05 17:08:18.753000+00:00,2023-12-05 17:29:06.225000+00:00,75281,,,2023-12-05,,2,35
62566,,2023-12-05 17:08:18.792000+00:00,2023-12-05 17:29:06.470000+00:00,75281,,,2023-12-05,,1,35
62568,,2023-12-05 17:08:18.833000+00:00,2023-12-05 17:29:06.711000+00:00,75281,,,2023-12-05,,1,35
62569,143922,2023-12-05 17:29:05.702000+00:00,2023-12-05 17:29:06.857000+00:00,,,,2023-12-05,1,2,2
62570,,2023-12-05 17:29:05.714000+00:00,2023-12-05 17:29:06.927000+00:00,75281,,,2023-12-05,,2,35
62573,99206,2023-12-05 18:23:12.277000+00:00,2023-12-05 18:23:12.800000+00:00,,,,2023-12-05,1,60,2
62574,,2023-12-05 18:23:12.285000+00:00,2023-12-05 18:23:12.894000+00:00,54086,,,2023-12-05,,60,35
62581,203925,2023-12-05 18:44:37.045000+00:00,2023-12-05 18:44:37.479000+00:00,,,,2023-12-05,1,150,2
62575,204849,2023-12-05 18:23:18.059000+00:00,2023-12-05 18:26:28.246000+00:00,,,,2023-12-05,2,60,2
62576,,2023-12-05 18:23:18.063000+00:00,2023-12-05 18:26:28.349000+00:00,102018,,,2023-12-05,,60,35
62578,,2023-12-05 18:37:19.631000+00:00,2023-12-05 18:37:19.631000+00:00,,,,2023-12-05,,2,
62582,,2023-12-05 18:44:37.049000+00:00,2023-12-05 18:44:37.576000+00:00,101712,,,2023-12-05,,150,35
62587,,2023-12-05 18:46:43.134000+00:00,2023-12-05 18:46:43.134000+00:00,,,,2023-12-05,,75,
62589,,2023-12-05 18:46:43.139000+00:00,2023-12-05 18:46:43.139000+00:00,,,,2023-12-05,,75,
62591,,2023-12-05 18:46:43.145000+00:00,2023-12-05 18:46:43.145000+00:00,,,,2023-12-05,,75,
62596,,2023-12-05 18:47:03.645000+00:00,2023-12-05 18:47:03.645000+00:00,,,,2023-12-05,,50,
62598,,2023-12-05 18:47:03.652000+00:00,2023-12-05 18:47:03.652000+00:00,,,,2023-12-05,,50,
62640,203572,2023-12-05 22:09:29.467000+00:00,2023-12-05 22:09:29.742000+00:00,,,,2023-12-05,1,350,7
62641,,2023-12-05 22:09:29.476000+00:00,2023-12-05 22:09:29.821000+00:00,101543,,,2023-12-05,,350,35
62555,74794,2023-12-05 16:37:02.772000+00:00,2023-12-08 14:39:02.706000+00:00,,,,2023-12-05,2,100,2
62577,198733,2023-12-05 18:37:19.627000+00:00,2023-12-05 19:17:23.296000+00:00,,,,2023-12-05,2,2,2
62600,,2023-12-05 18:47:03.658000+00:00,2023-12-08 18:02:03.008000+00:00,,,,2023-12-05,,50,
62642,205341,2023-12-05 22:17:11.731000+00:00,2023-12-05 22:59:02.682000+00:00,,,,2023-12-05,1,120,120
62643,,2023-12-05 22:17:11.736000+00:00,2023-12-05 22:59:02.870000+00:00,102375,,,2023-12-05,,120,121
62602,,2023-12-05 19:06:59.298000+00:00,2023-12-07 03:17:03.145000+00:00,,,,2023-12-05,,2,
62603,,2023-12-05 19:13:26.105000+00:00,2023-12-07 15:47:58.129000+00:00,102345,,,2023-12-05,,500,35
62556,,2023-12-05 16:37:02.781000+00:00,2023-12-08 14:39:02.834000+00:00,,,,2023-12-05,,100,
62586,199464,2023-12-05 18:46:43.129000+00:00,2023-12-11 20:04:54.698000+00:00,,,,2023-12-05,1,75,114
62626,199541,2023-12-05 21:31:05.807000+00:00,2023-12-05 21:31:06.115000+00:00,,,,2023-12-05,2,250,25
62617,205246,2023-12-05 20:57:49.185000+00:00,2023-12-05 20:58:49.195000+00:00,,,,2023-12-05,1,30,2
62599,199464,2023-12-05 18:47:03.654000+00:00,2023-12-08 18:02:02.912000+00:00,,,,2023-12-05,1,50,114
62648,202622,2023-12-05 22:49:50.603000+00:00,2023-12-12 00:02:56.005000+00:00,,,,2023-12-05,2,500,4
62595,199462,2023-12-05 18:47:03.641000+00:00,2023-12-05 19:22:11.634000+00:00,,,,2023-12-05,1,50,114
62597,199469,2023-12-05 18:47:03.648000+00:00,2023-12-05 19:22:12.080000+00:00,,,,2023-12-05,1,50,114
62627,,2023-12-05 21:31:05.816000+00:00,2023-12-05 21:31:06.197000+00:00,72231,,,2023-12-05,,250,44
62629,,2023-12-05 21:31:05.875000+00:00,2023-12-05 21:31:06.269000+00:00,72231,,,2023-12-05,,250,44
62618,,2023-12-05 20:57:49.189000+00:00,2023-12-05 20:58:49.286000+00:00,102289,,,2023-12-05,,30,35
62620,,2023-12-05 20:59:40.800000+00:00,2023-12-05 20:59:40.800000+00:00,,,,2023-12-05,,120,
62628,199541,2023-12-05 21:31:05.863000+00:00,2023-12-05 21:31:06.378000+00:00,,,,2023-12-05,2,250,25
62606,204787,2023-12-05 19:34:24.270000+00:00,2023-12-05 19:34:24.705000+00:00,,,,2023-12-05,1,360,2
62607,,2023-12-05 19:34:24.280000+00:00,2023-12-05 19:34:24.783000+00:00,102053,,,2023-12-05,,360,35
62619,133227,2023-12-05 20:59:40.791000+00:00,2023-12-05 20:59:41.326000+00:00,,,,2023-12-05,4,120,2
62609,,2023-12-05 19:40:59.301000+00:00,2023-12-07 17:21:11.166000+00:00,71953,,,2023-12-05,,100,35
62601,195312,2023-12-05 19:06:59.290000+00:00,2023-12-08 15:07:36.842000+00:00,,,,2023-12-05,1,2,114
62650,202344,2023-12-05 22:49:50.610000+00:00,2023-12-12 00:02:56.248000+00:00,,,,2023-12-05,2,500,2
62583,,2023-12-05 18:46:43.101000+00:00,2023-12-11 20:04:55.338000+00:00,,30475,,2023-12-05,,75,130
62611,,2023-12-05 19:41:16.627000+00:00,2023-12-05 19:41:16.627000+00:00,,,,2023-12-05,,30,
62631,,2023-12-05 21:44:29.412000+00:00,2023-12-05 21:44:29.993000+00:00,102212,,,2023-12-05,,270,35
62662,181682,2023-12-05 23:10:05.417000+00:00,2023-12-05 23:10:05.772000+00:00,,,,2023-12-05,1,1,2
62660,181682,2023-12-05 23:10:05.347000+00:00,2023-12-05 23:10:05.609000+00:00,,,,2023-12-05,1,1,2
62663,,2023-12-05 23:10:05.423000+00:00,2023-12-05 23:10:05.432000+00:00,,,,2023-12-05,,1,
62610,195822,2023-12-05 19:41:16.621000+00:00,2023-12-05 20:06:01.905000+00:00,,,,2023-12-05,1,30,114
62614,97209,2023-12-05 20:21:19.274000+00:00,2023-12-05 21:40:07.766000+00:00,,,,2023-12-05,1,60,2
62615,97209,2023-12-05 20:21:19.294000+00:00,2023-12-05 21:40:07.917000+00:00,,,,2023-12-05,1,60,2
62612,201850,2023-12-05 20:10:36.422000+00:00,2023-12-05 20:10:36.952000+00:00,,,,2023-12-05,1,126,2
62613,,2023-12-05 20:10:36.428000+00:00,2023-12-05 20:10:37.043000+00:00,100773,,,2023-12-05,,126,35
62632,205103,2023-12-05 21:44:29.416000+00:00,2023-12-05 21:44:30.100000+00:00,,,3599,2023-12-05,1,135,114
62661,,2023-12-05 23:10:05.354000+00:00,2023-12-05 23:10:05.367000+00:00,,,,2023-12-05,,1,
62532,202384,2023-12-05 00:59:58.732000+00:00,2023-12-05 00:59:59.255000+00:00,,,,2023-12-05,1,260,2
62633,205105,2023-12-05 21:44:29.421000+00:00,2023-12-05 21:44:30.176000+00:00,,,3599,2023-12-05,1,135,114
62630,,2023-12-05 21:40:08.045000+00:00,2023-12-05 21:40:08.317000+00:00,,30553,,2023-12-05,,60,65
62593,,2023-12-05 18:47:03.622000+00:00,2023-12-08 18:02:03.050000+00:00,,30477,,2023-12-05,,50,130
62594,,2023-12-05 18:47:03.625000+00:00,2023-12-08 18:02:03.219000+00:00,,30475,,2023-12-05,,50,130
62625,,2023-12-05 21:13:56.382000+00:00,2023-12-05 21:13:56.382000+00:00,,,,2023-12-05,,160,
62585,,2023-12-05 18:46:43.112000+00:00,2023-12-11 20:04:55.575000+00:00,,30476,,2023-12-05,,75,130
62590,199469,2023-12-05 18:46:43.141000+00:00,2023-12-11 20:04:55.107000+00:00,,,,2023-12-05,1,75,114
62649,,2023-12-05 22:49:50.607000+00:00,2023-12-12 00:02:56.560000+00:00,101027,,,2023-12-05,,500,35
62588,199462,2023-12-05 18:46:43.135000+00:00,2023-12-11 20:04:54.892000+00:00,,,,2023-12-05,1,75,114
62592,,2023-12-05 18:47:03.618000+00:00,2023-12-08 18:02:03.352000+00:00,,30476,,2023-12-05,,50,130
62622,205250,2023-12-05 21:13:42.811000+00:00,2023-12-07 15:07:57.212000+00:00,,,,2023-12-05,1,60,114
62656,,2023-12-05 22:55:09.358000+00:00,2023-12-05 23:12:57.179000+00:00,89557,,,2023-12-05,,1200,121
62655,172522,2023-12-05 22:55:09.353000+00:00,2023-12-05 23:12:57.099000+00:00,,,,2023-12-05,4,1200,120
62647,,2023-12-05 22:37:13.560000+00:00,2023-12-05 22:37:26.015000+00:00,99568,,,2023-12-05,,30,35
62646,198919,2023-12-05 22:37:13.554000+00:00,2023-12-05 22:37:25.901000+00:00,,,,2023-12-05,1,30,2
62652,129477,2023-12-05 22:53:48.067000+00:00,2023-12-05 22:53:48.435000+00:00,,,,2023-12-05,1,120,2
