revisions_ID,Mockup_ID,Version_number,Completed_at,Created_at,Updated_at,Packaging_ID,Product_ID,Sock_pair_ID,Base_version,Read_at
41390,217767,1,2024-03-15 14:54:52.837000+00:00,2024-03-15 14:38:58.840000+00:00,2024-03-15 15:05:31.771000+00:00,,,,1,2024-03-15 15:05:31.771000+00:00
41404,223123,1,2024-03-15 21:56:01.437000+00:00,2024-03-15 16:26:35.649000+00:00,2024-03-15 21:56:01.438000+00:00,,,,1,
41414,226824,1,2024-03-19 20:02:12.303000+00:00,2024-03-15 22:29:15.581000+00:00,2024-03-19 20:02:42.026000+00:00,,,,1,
41388,228836,1,,2024-03-15 14:17:39.036000+00:00,2024-03-15 18:37:30.346000+00:00,,,,1,
41403,223123,1,2024-03-15 21:55:58.693000+00:00,2024-03-15 16:25:19.147000+00:00,2024-03-15 21:55:58.693000+00:00,,,,1,
41397,,,,2024-03-15 15:56:54.082000+00:00,2024-03-15 19:05:01.860000+00:00,112988,,,,2024-03-15 19:05:01.860000+00:00
41418,,,2024-03-19 16:25:47.046000+00:00,2024-03-15 23:00:12.175000+00:00,2024-03-19 16:25:47.047000+00:00,,30677,,,
41396,218311,1,2024-03-15 21:25:12.477000+00:00,2024-03-15 15:49:54.845000+00:00,2024-03-15 21:25:12.477000+00:00,,,,1,
41392,227822,1,2024-03-15 15:33:36.799000+00:00,2024-03-15 14:56:48.881000+00:00,2024-03-15 21:54:08.243000+00:00,,,,1,2024-03-15 21:54:08.243000+00:00
41415,,,2024-03-15 22:53:20.894000+00:00,2024-03-15 22:33:22.485000+00:00,2024-03-18 14:37:49.589000+00:00,111530,,,,2024-03-18 14:37:49.588000+00:00
41387,228720,1,2024-03-18 14:41:14.509000+00:00,2024-03-15 14:14:11.323000+00:00,2024-03-18 14:41:33.967000+00:00,,,,1,
41413,226824,1,2024-03-19 20:02:10.750000+00:00,2024-03-15 22:29:00.728000+00:00,2024-03-19 20:02:10.751000+00:00,,,,1,
41381,225434,3,2024-03-15 19:46:31.303000+00:00,2024-03-15 00:28:56.908000+00:00,2024-03-15 19:46:31.304000+00:00,,,,3,
41394,,,2024-03-15 15:16:05.682000+00:00,2024-03-15 15:10:22.507000+00:00,2024-03-15 16:51:10.984000+00:00,113090,,,,2024-03-15 16:51:10.984000+00:00
41407,,,2024-03-15 17:45:03.023000+00:00,2024-03-15 17:34:31.815000+00:00,2024-03-15 17:45:03.023000+00:00,108191,,,,
41401,228670,1,2024-03-15 18:38:24.905000+00:00,2024-03-15 16:17:11.572000+00:00,2024-03-15 18:38:24.906000+00:00,,,,1,
41383,225615,1,2024-03-15 21:36:20.596000+00:00,2024-03-15 13:41:49.534000+00:00,2024-03-15 21:36:20.597000+00:00,,,,1,
41412,227096,1,2024-03-18 16:02:33.967000+00:00,2024-03-15 21:29:03.791000+00:00,2024-03-18 16:02:33.967000+00:00,,,,1,
41411,190429,1,,2024-03-15 21:02:32.028000+00:00,2024-03-18 17:43:28.210000+00:00,,,,1,
41408,225140,3,2024-03-18 18:52:18.642000+00:00,2024-03-15 18:15:46.863000+00:00,2024-03-18 18:52:18.643000+00:00,,,,3,
41384,227717,2,2024-03-15 15:14:39.308000+00:00,2024-03-15 13:43:11.214000+00:00,2024-03-15 15:39:45.219000+00:00,,,,2,2024-03-15 15:39:45.219000+00:00
41399,205941,2,2024-03-15 16:58:34.853000+00:00,2024-03-15 16:03:27.709000+00:00,2024-03-15 16:58:34.853000+00:00,,,,2,
41398,227316,1,,2024-03-15 15:59:53.512000+00:00,2024-03-18 17:37:58.041000+00:00,,,,1,2024-03-18 17:37:58.041000+00:00
41409,162083,2,2024-03-18 16:45:15.923000+00:00,2024-03-15 18:34:35.486000+00:00,2024-03-18 16:45:15.923000+00:00,,,,2,
41406,205964,1,,2024-03-15 17:34:11.646000+00:00,2024-03-19 16:13:31.746000+00:00,,,,1,2024-03-19 16:13:31.745000+00:00
41389,228299,1,,2024-03-15 14:18:58.524000+00:00,2024-03-19 13:23:58.003000+00:00,,,,1,2024-03-19 13:23:58.003000+00:00
41385,228058,1,2024-03-15 21:17:05.886000+00:00,2024-03-15 14:00:09.073000+00:00,2024-03-16 00:36:17.258000+00:00,,,,1,2024-03-16 00:36:17.257000+00:00
41400,224929,1,2024-03-18 16:51:52.619000+00:00,2024-03-15 16:12:59.002000+00:00,2024-03-18 16:51:52.620000+00:00,,,,1,
41402,,,2024-03-15 22:43:06.744000+00:00,2024-03-15 16:24:38.424000+00:00,2024-03-18 18:10:12.236000+00:00,,,3857,,2024-03-18 18:10:12.235000+00:00
41380,225660,2,,2024-03-15 00:28:12.311000+00:00,2024-03-15 13:42:41.426000+00:00,,,,2,
41382,225431,2,,2024-03-15 00:29:43.832000+00:00,2024-03-19 01:06:12.154000+00:00,,,,2,2024-03-19 01:06:12.153000+00:00
41416,228555,2,2024-03-18 15:29:55.311000+00:00,2024-03-15 22:39:02.680000+00:00,2024-03-18 18:40:00.510000+00:00,,,,2,2024-03-18 18:40:00.510000+00:00
41410,229118,1,2024-03-15 20:09:48.049000+00:00,2024-03-15 20:00:52.803000+00:00,2024-03-15 20:09:48.050000+00:00,,,,1,
41395,228497,1,2024-03-15 17:18:22.469000+00:00,2024-03-15 15:48:53.928000+00:00,2024-03-15 17:18:35.659000+00:00,,,,1,
41393,225128,1,2024-03-15 19:00:44.285000+00:00,2024-03-15 15:04:22.725000+00:00,2024-03-15 19:10:10.478000+00:00,,,,1,
41417,,,2024-03-19 16:25:45.209000+00:00,2024-03-15 22:59:57.315000+00:00,2024-03-19 16:25:45.209000+00:00,,30677,,,
41391,228817,1,2024-03-18 17:33:36.369000+00:00,2024-03-15 14:46:02.278000+00:00,2024-03-18 17:42:33.997000+00:00,,,,1,2024-03-18 17:42:33.997000+00:00
41386,228417,1,2024-03-15 15:36:36.742000+00:00,2024-03-15 14:03:28.572000+00:00,2024-03-15 15:37:30.568000+00:00,,,,1,2024-03-15 15:37:30.568000+00:00
41405,228854,1,2024-03-15 20:25:53.689000+00:00,2024-03-15 17:27:49.373000+00:00,2024-03-15 21:13:18.940000+00:00,,,,1,2024-03-15 21:13:18.940000+00:00
41420,226952,2,,2024-03-16 12:13:38.022000+00:00,2024-03-18 21:23:25.065000+00:00,,,,2,2024-03-18 21:23:25.065000+00:00
41419,229241,1,2024-03-18 14:48:43.211000+00:00,2024-03-16 11:26:00.484000+00:00,2024-03-18 14:48:43.212000+00:00,,,,1,
41422,227316,2,,2024-03-17 20:11:33.290000+00:00,2024-03-18 17:37:58.046000+00:00,,,,2,2024-03-18 17:37:58.046000+00:00
41421,227500,1,2024-03-18 16:22:40.502000+00:00,2024-03-17 15:20:59.362000+00:00,2024-03-18 18:43:15.279000+00:00,,,,1,2024-03-18 18:43:15.278000+00:00
41473,227692,1,2024-03-19 15:01:36.219000+00:00,2024-03-18 21:29:10.085000+00:00,2024-03-19 15:40:11.682000+00:00,,,,1,2024-03-19 15:40:11.681000+00:00
41465,229129,1,2024-03-18 21:28:04.751000+00:00,2024-03-18 20:51:04.896000+00:00,2024-03-18 21:28:04.752000+00:00,,,,1,
41456,225638,1,2024-03-18 21:32:42.553000+00:00,2024-03-18 19:40:46.614000+00:00,2024-03-18 21:32:42.554000+00:00,,,,1,
41432,228783,2,2024-03-19 19:12:31.861000+00:00,2024-03-18 15:45:48.645000+00:00,2024-03-28 20:16:39.800000+00:00,,,,2,2024-03-28 20:16:39.799000+00:00
41484,229338,1,2024-03-19 00:16:14.999000+00:00,2024-03-18 23:09:37.103000+00:00,2024-03-19 14:43:21.985000+00:00,,,,1,2024-03-19 14:43:21.985000+00:00
41467,229451,1,2024-03-18 21:50:11.136000+00:00,2024-03-18 21:02:25.771000+00:00,2024-03-26 19:52:07.988000+00:00,,,,1,2024-03-26 19:52:07.988000+00:00
41426,214911,5,2024-03-18 16:03:37.910000+00:00,2024-03-18 14:26:00.151000+00:00,2024-03-20 09:46:42.601000+00:00,,,,5,2024-03-20 09:46:42.600000+00:00
41436,,,2024-03-18 16:42:35.056000+00:00,2024-03-18 16:19:22.924000+00:00,2024-03-18 16:42:37.880000+00:00,111918,,,,
41435,,,2024-03-18 19:29:58.293000+00:00,2024-03-18 16:17:12.765000+00:00,2024-03-18 19:29:58.293000+00:00,99950,,,,
41433,228775,2,2024-03-19 19:12:45.758000+00:00,2024-03-18 15:46:26.390000+00:00,2024-03-28 20:16:28.602000+00:00,,,,2,2024-03-28 20:16:28.602000+00:00
41454,229427,3,2024-03-18 21:30:24.404000+00:00,2024-03-18 19:21:32.076000+00:00,2024-03-20 17:59:08.436000+00:00,,,,3,2024-03-20 17:59:08.436000+00:00
41443,,,2024-03-18 18:34:47.066000+00:00,2024-03-18 18:00:59.174000+00:00,2024-03-18 18:34:47.067000+00:00,113321,,,,
41464,229129,1,2024-03-18 21:28:05.961000+00:00,2024-03-18 20:46:20.098000+00:00,2024-03-18 21:28:05.962000+00:00,,,,1,
41468,,,2024-03-19 15:38:57.634000+00:00,2024-03-18 21:06:30.507000+00:00,2024-03-19 17:59:16.366000+00:00,113301,,,,2024-03-19 17:59:16.365000+00:00
41453,228997,2,2024-03-18 21:25:04.256000+00:00,2024-03-18 19:21:22.157000+00:00,2024-03-19 13:51:04.851000+00:00,,,,2,2024-03-19 13:51:04.849000+00:00
41430,228731,1,2024-03-18 16:57:45.775000+00:00,2024-03-18 15:27:24.452000+00:00,2024-03-18 16:57:45.776000+00:00,,,,1,
41442,,,2024-03-18 19:24:03.527000+00:00,2024-03-18 17:52:18.640000+00:00,2024-03-26 13:45:46.238000+00:00,,,3908,,2024-03-26 13:45:46.237000+00:00
41437,227428,1,2024-03-18 16:59:20.652000+00:00,2024-03-18 16:26:06.369000+00:00,2024-03-18 16:59:20.653000+00:00,,,,1,
41425,229223,2,2024-03-18 15:01:38.026000+00:00,2024-03-18 14:15:51.540000+00:00,2024-03-18 15:01:38.026000+00:00,,,,2,
41441,153636,2,2024-03-18 20:38:50.672000+00:00,2024-03-18 17:29:10.989000+00:00,2024-04-04 20:39:50.775000+00:00,,,,2,2024-04-04 20:39:50.775000+00:00
41448,229375,1,2024-03-18 18:38:53.636000+00:00,2024-03-18 18:36:14.322000+00:00,2024-03-25 18:30:33.752000+00:00,,,,1,2024-03-25 18:30:33.752000+00:00
41438,224215,4,2024-03-18 17:14:07.197000+00:00,2024-03-18 17:11:10.552000+00:00,2024-04-09 20:35:47.017000+00:00,,,,4,2024-04-09 20:35:47.017000+00:00
41427,228340,1,2024-03-18 16:48:30.573000+00:00,2024-03-18 14:45:03.832000+00:00,2024-03-28 15:03:25.148000+00:00,,,,1,2024-03-28 15:03:25.147000+00:00
41423,223380,1,2024-03-18 17:22:13.610000+00:00,2024-03-18 13:59:30.668000+00:00,2024-03-18 17:22:13.611000+00:00,,,,1,
41447,227500,2,2024-03-18 18:40:04.743000+00:00,2024-03-18 18:31:45.512000+00:00,2024-03-18 18:43:15.282000+00:00,,,,2,2024-03-18 18:43:15.282000+00:00
41474,228997,3,2024-03-19 00:05:32.641000+00:00,2024-03-18 21:38:08.605000+00:00,2024-03-19 13:51:04.854000+00:00,,,,3,2024-03-19 13:51:04.854000+00:00
41446,148325,1,2024-03-18 20:22:59.298000+00:00,2024-03-18 18:28:19.147000+00:00,2024-03-18 20:56:55.949000+00:00,,,,1,2024-03-18 20:56:55.949000+00:00
41461,229441,1,2024-03-18 21:15:12.791000+00:00,2024-03-18 20:35:12.582000+00:00,2024-03-18 21:46:30.784000+00:00,,,,1,2024-03-18 21:46:30.784000+00:00
41429,223351,1,2024-03-18 17:38:41.198000+00:00,2024-03-18 15:17:32.010000+00:00,2024-03-18 17:38:41.199000+00:00,,,,1,
41470,228713,1,2024-03-18 23:23:28.501000+00:00,2024-03-18 21:17:56.105000+00:00,2024-03-18 23:23:28.502000+00:00,,,,1,
41450,229190,1,2024-03-19 21:46:22.962000+00:00,2024-03-18 18:56:48.920000+00:00,2024-03-21 16:34:08.360000+00:00,,,,1,2024-03-21 16:34:08.359000+00:00
41482,229496,1,,2024-03-18 22:30:10.649000+00:00,2024-03-21 21:10:16.274000+00:00,,,,1,2024-03-21 21:10:16.273000+00:00
41457,,,2024-03-18 23:27:24.453000+00:00,2024-03-18 19:46:17.879000+00:00,2024-04-05 13:53:44.248000+00:00,112787,,,,2024-04-05 13:53:44.248000+00:00
41439,161614,2,2024-03-18 19:47:04.874000+00:00,2024-03-18 17:24:28.232000+00:00,2024-03-18 19:48:08.094000+00:00,,,,2,2024-03-18 19:48:08.094000+00:00
41431,227256,1,2024-03-18 17:30:50.715000+00:00,2024-03-18 15:39:59.419000+00:00,2024-03-18 21:14:36.617000+00:00,,,,1,2024-03-18 21:14:36.617000+00:00
41440,161614,2,2024-03-18 19:47:06.773000+00:00,2024-03-18 17:25:37.249000+00:00,2024-03-18 19:48:08.099000+00:00,,,,2,2024-03-18 19:48:08.098000+00:00
41471,226952,3,,2024-03-18 21:27:27.706000+00:00,2024-03-18 21:27:27.711000+00:00,,,,3,
41449,229395,1,2024-03-18 19:07:52.076000+00:00,2024-03-18 18:39:00.931000+00:00,2024-03-18 19:10:39.651000+00:00,,,,1,2024-03-18 19:10:39.650000+00:00
41472,227819,1,2024-03-19 15:32:32.288000+00:00,2024-03-18 21:28:11.577000+00:00,2024-03-19 15:40:29.387000+00:00,,,,1,2024-03-19 15:40:29.387000+00:00
41458,229130,1,2024-03-18 20:04:59.764000+00:00,2024-03-18 20:04:00.946000+00:00,2024-03-18 20:05:44.827000+00:00,,,,1,2024-03-18 20:05:44.826000+00:00
41459,228932,1,,2024-03-18 20:13:15.590000+00:00,2024-03-18 20:13:15.594000+00:00,,,,1,
41460,229430,1,2024-03-19 15:56:49.278000+00:00,2024-03-18 20:20:41.056000+00:00,2024-03-19 16:09:13.552000+00:00,,,,1,2024-03-19 16:09:13.552000+00:00
41455,225638,1,2024-03-18 21:32:43.762000+00:00,2024-03-18 19:39:14.574000+00:00,2024-03-18 21:32:43.762000+00:00,,,,1,
41452,223180,1,2024-03-18 21:00:27.413000+00:00,2024-03-18 19:08:21.126000+00:00,2024-03-18 21:00:27.414000+00:00,,,,1,
41434,228763,2,2024-03-19 19:12:52.303000+00:00,2024-03-18 15:47:12.121000+00:00,2024-03-27 17:20:28.673000+00:00,,,,2,2024-03-27 17:20:28.673000+00:00
41462,226020,1,2024-03-18 21:04:24.433000+00:00,2024-03-18 20:38:38.755000+00:00,2024-03-18 21:04:24.433000+00:00,,,,1,
41451,226020,1,2024-03-18 21:04:26.241000+00:00,2024-03-18 19:05:23.025000+00:00,2024-03-18 21:04:26.241000+00:00,,,,1,
41463,229456,1,2024-03-18 20:53:52.087000+00:00,2024-03-18 20:44:58.297000+00:00,2024-04-05 16:33:25.019000+00:00,,,,1,2024-04-05 16:33:25.018000+00:00
41466,229129,1,2024-03-18 21:28:03.535000+00:00,2024-03-18 20:51:22.221000+00:00,2024-03-18 21:28:03.536000+00:00,,,,1,
41477,,,2024-03-19 00:23:58.278000+00:00,2024-03-18 21:59:55.940000+00:00,2024-03-19 13:57:54.591000+00:00,113400,,,,2024-03-19 13:57:54.590000+00:00
41479,229530,1,2024-03-19 00:30:14.190000+00:00,2024-03-18 22:09:51.905000+00:00,2024-03-19 00:37:46.937000+00:00,,,,1,2024-03-19 00:37:46.937000+00:00
41478,187012,1,2024-03-19 00:32:53.141000+00:00,2024-03-18 22:07:41.526000+00:00,2024-03-19 00:32:53.141000+00:00,,,,1,
41476,229394,1,2024-03-19 00:23:41.503000+00:00,2024-03-18 21:59:00.837000+00:00,2024-03-19 13:58:06.899000+00:00,,,,1,2024-03-19 13:58:06.898000+00:00
41469,228713,1,2024-03-18 23:23:21.604000+00:00,2024-03-18 21:11:07.124000+00:00,2024-03-18 23:23:21.605000+00:00,,,,1,
41424,229185,1,2024-03-19 16:33:01.303000+00:00,2024-03-18 14:00:46.905000+00:00,2024-03-19 16:33:01.304000+00:00,,,,1,
41445,202968,1,2024-03-18 18:48:28.840000+00:00,2024-03-18 18:22:25.484000+00:00,2024-03-18 23:02:00.472000+00:00,,,,1,2024-03-18 23:02:00.472000+00:00
41481,221306,1,2024-03-18 23:15:40.748000+00:00,2024-03-18 22:12:51.327000+00:00,2024-03-18 23:15:40.748000+00:00,,,,1,
41480,221306,1,2024-03-18 23:15:42.301000+00:00,2024-03-18 22:10:25.053000+00:00,2024-03-18 23:15:42.301000+00:00,,,,1,
41428,228299,3,2024-03-18 18:29:35.214000+00:00,2024-03-18 15:08:32.583000+00:00,2024-03-19 13:23:58.007000+00:00,,,,3,2024-03-19 13:23:58.007000+00:00
41483,221603,1,2024-03-19 16:38:08.807000+00:00,2024-03-18 22:55:44.915000+00:00,2024-03-19 16:38:08.807000+00:00,,,,1,
41475,227831,1,2024-03-19 20:43:40.652000+00:00,2024-03-18 21:57:40.643000+00:00,2024-03-19 20:43:40.652000+00:00,,,,1,
41444,227831,1,2024-03-19 20:43:42.615000+00:00,2024-03-18 18:07:07.532000+00:00,2024-03-19 20:43:42.615000+00:00,,,,1,
41485,227499,1,2024-03-20 20:26:13.654000+00:00,2024-03-18 23:44:02.317000+00:00,2024-03-20 20:40:55.199000+00:00,,,,1,2024-03-20 20:40:55.199000+00:00
41491,228544,2,,2024-03-19 14:17:40.605000+00:00,2024-03-19 14:34:47.390000+00:00,,,,2,2024-03-19 14:34:47.390000+00:00
41518,228029,1,2024-03-20 15:38:33.372000+00:00,2024-03-19 18:18:51.797000+00:00,2024-03-20 15:38:33.373000+00:00,,,,1,
41510,229827,1,2024-03-19 19:45:59.249000+00:00,2024-03-19 17:05:54.666000+00:00,2024-03-23 17:28:24.979000+00:00,,,,1,2024-03-23 17:28:24.979000+00:00
41494,228995,3,2024-03-19 20:24:38.546000+00:00,2024-03-19 14:54:09.458000+00:00,2024-03-19 20:53:55.496000+00:00,,,,3,2024-03-19 20:53:55.496000+00:00
41523,229594,1,2024-03-20 23:02:25.701000+00:00,2024-03-19 19:29:54.158000+00:00,2024-03-28 15:25:35.787000+00:00,,,,1,2024-03-28 15:25:35.787000+00:00
41502,229533,1,2024-03-19 16:23:55.504000+00:00,2024-03-19 16:17:04.674000+00:00,2024-03-19 16:33:27.441000+00:00,,,,1,2024-03-19 16:33:27.441000+00:00
41498,229758,1,2024-03-19 17:03:04.655000+00:00,2024-03-19 15:45:25.552000+00:00,2024-03-19 18:05:35.291000+00:00,,,,1,2024-03-19 18:05:35.291000+00:00
41537,,,2024-03-20 03:02:07.866000+00:00,2024-03-19 21:34:34.026000+00:00,2024-03-20 03:02:07.867000+00:00,,,3934,,
41500,227250,1,2024-03-19 16:23:42.789000+00:00,2024-03-19 16:00:43.119000+00:00,2024-03-19 16:27:17.178000+00:00,,,,1,2024-03-19 16:27:17.178000+00:00
41487,229530,1,2024-03-19 21:20:14.101000+00:00,2024-03-19 01:20:56.306000+00:00,2024-03-19 21:20:14.101000+00:00,,,,1,
41495,222795,1,2024-03-19 20:59:26.571000+00:00,2024-03-19 14:56:09.524000+00:00,2024-03-19 20:59:26.571000+00:00,,,,1,
41496,214911,5,2024-03-19 16:02:53.575000+00:00,2024-03-19 14:57:06.015000+00:00,2024-03-20 09:46:42.604000+00:00,,,,5,2024-03-20 09:46:42.604000+00:00
41527,222795,1,2024-03-19 20:56:34.004000+00:00,2024-03-19 20:08:46.959000+00:00,2024-03-19 20:56:34.004000+00:00,,,,1,
41488,229515,1,,2024-03-19 02:14:38.206000+00:00,2024-03-19 14:00:23.691000+00:00,,,,1,
41493,222795,1,2024-03-19 20:59:25.207000+00:00,2024-03-19 14:41:18.272000+00:00,2024-03-19 20:59:25.207000+00:00,,,,1,
41534,,,2024-03-19 21:56:35.168000+00:00,2024-03-19 20:51:48.965000+00:00,2024-03-19 21:56:35.168000+00:00,112688,,,,
41507,229087,1,2024-03-19 20:27:08.494000+00:00,2024-03-19 16:47:17.288000+00:00,2024-03-21 21:43:25.639000+00:00,,,,1,2024-03-21 21:43:25.638000+00:00
41501,226882,1,2024-03-19 16:37:37.824000+00:00,2024-03-19 16:13:51.014000+00:00,2024-03-19 21:15:36.084000+00:00,,,,1,2024-03-19 21:15:36.083000+00:00
41492,,,2024-03-19 16:07:50.449000+00:00,2024-03-19 14:37:52.731000+00:00,2024-03-19 17:07:05.368000+00:00,113149,,,,2024-03-19 17:07:05.368000+00:00
41538,,,,2024-03-19 21:59:49.488000+00:00,2024-03-19 21:59:49.550000+00:00,,,3933,,
41513,229747,1,,2024-03-19 17:17:40.974000+00:00,2024-03-20 17:17:31.662000+00:00,,,,1,2024-03-20 17:17:31.662000+00:00
41541,229593,1,2024-03-20 17:08:43.353000+00:00,2024-03-19 23:49:38.254000+00:00,2024-03-20 17:37:24.294000+00:00,,,,1,2024-03-20 17:37:24.293000+00:00
41529,224403,2,2024-03-19 21:42:38.203000+00:00,2024-03-19 20:15:17.034000+00:00,2024-03-19 22:25:54.269000+00:00,,,,2,2024-03-19 22:25:54.268000+00:00
41486,229046,1,,2024-03-19 01:08:51.840000+00:00,2024-03-19 22:46:47.119000+00:00,,,,1,2024-03-19 22:46:47.118000+00:00
41499,138071,1,2024-03-19 19:43:37.506000+00:00,2024-03-19 15:53:21.808000+00:00,2024-03-20 14:48:03.825000+00:00,,,,1,2024-03-20 14:48:03.824000+00:00
41528,229222,1,,2024-03-19 20:10:35.521000+00:00,2024-03-20 14:53:51.760000+00:00,,,,1,
41497,229589,1,,2024-03-19 15:27:21.954000+00:00,2024-03-20 15:09:30.401000+00:00,,,,1,
41525,,,2024-03-19 21:39:59.820000+00:00,2024-03-19 19:44:12.682000+00:00,2024-03-20 18:46:47.492000+00:00,111035,,,,2024-03-20 18:46:47.491000+00:00
41535,229882,1,2024-03-19 21:27:56.995000+00:00,2024-03-19 21:16:56.062000+00:00,2024-03-20 18:19:56.531000+00:00,,,,1,2024-03-20 18:19:56.530000+00:00
41539,226730,3,2024-03-20 15:40:29.394000+00:00,2024-03-19 22:45:43.973000+00:00,2024-03-20 15:40:29.394000+00:00,,,,3,
41524,229344,1,2024-03-20 15:45:14.697000+00:00,2024-03-19 19:39:15.727000+00:00,2024-03-20 15:45:14.697000+00:00,,,,1,
41517,228301,1,2024-03-20 16:17:44.414000+00:00,2024-03-19 18:12:03.545000+00:00,2024-03-20 16:17:44.414000+00:00,,,,1,
41508,228302,2,2024-03-19 20:54:09.431000+00:00,2024-03-19 17:02:25.690000+00:00,2024-03-27 20:06:04.119000+00:00,,,,2,2024-03-27 20:06:04.119000+00:00
41531,227947,1,2024-03-20 15:54:20.656000+00:00,2024-03-19 20:26:25.258000+00:00,2024-03-20 21:45:45.119000+00:00,,,,1,2024-03-20 21:45:45.119000+00:00
41489,228299,4,2024-03-20 22:45:24.247000+00:00,2024-03-19 13:30:33.987000+00:00,2024-03-20 22:45:24.248000+00:00,,,,4,
41519,225754,2,2024-03-20 16:18:56.358000+00:00,2024-03-19 18:29:15.981000+00:00,2024-03-20 16:27:52.683000+00:00,,,,2,2024-03-20 16:27:52.683000+00:00
41520,225754,2,2024-03-20 16:18:55.083000+00:00,2024-03-19 18:29:46.557000+00:00,2024-03-20 16:27:52.688000+00:00,,,,2,2024-03-20 16:27:52.687000+00:00
41512,163022,1,,2024-03-19 17:10:42.312000+00:00,2024-03-19 17:10:42.316000+00:00,,,,1,
41516,229114,1,,2024-03-19 17:41:04.503000+00:00,2024-03-19 19:57:37.376000+00:00,,,,1,
41533,229863,1,2024-03-20 15:57:58.164000+00:00,2024-03-19 20:49:46.435000+00:00,2024-03-28 16:09:06.609000+00:00,,,,1,2024-03-28 16:09:06.608000+00:00
41503,229533,2,2024-03-19 16:32:50.594000+00:00,2024-03-19 16:29:04.063000+00:00,2024-03-19 16:33:27.446000+00:00,,,,2,2024-03-19 16:33:27.446000+00:00
41526,228969,1,2024-03-20 03:39:27.253000+00:00,2024-03-19 20:02:41.575000+00:00,2024-03-21 20:34:55.253000+00:00,,,,1,2024-03-21 20:34:55.252000+00:00
41522,225756,1,2024-03-20 16:25:42.155000+00:00,2024-03-19 19:02:42.636000+00:00,2024-03-20 16:27:12.121000+00:00,,,,1,2024-03-20 16:27:12.121000+00:00
41540,229129,1,2024-03-20 14:40:23.784000+00:00,2024-03-19 22:58:15.906000+00:00,2024-03-20 14:40:23.785000+00:00,,,,1,
41504,229533,2,2024-03-19 19:17:44.259000+00:00,2024-03-19 16:33:48.844000+00:00,2024-03-19 19:17:44.259000+00:00,,,,2,
41505,229533,2,2024-03-19 19:17:43.039000+00:00,2024-03-19 16:34:25.759000+00:00,2024-03-19 19:17:58.266000+00:00,,,,2,
41536,229882,1,2024-03-20 13:45:58.064000+00:00,2024-03-19 21:33:54.983000+00:00,2024-03-20 18:19:56.534000+00:00,,,,1,2024-03-20 18:19:56.534000+00:00
41521,228858,1,2024-03-21 19:41:14.488000+00:00,2024-03-19 18:32:03.161000+00:00,2024-03-22 20:38:46.752000+00:00,,,,1,2024-03-22 20:38:46.751000+00:00
41509,214911,6,2024-03-19 17:08:54.255000+00:00,2024-03-19 17:02:27.096000+00:00,2024-03-20 09:46:42.608000+00:00,,,,6,2024-03-20 09:46:42.608000+00:00
41506,225951,1,2024-03-19 19:45:29.964000+00:00,2024-03-19 16:41:11.177000+00:00,2024-03-28 21:31:47.341000+00:00,,,,1,2024-03-28 21:31:47.341000+00:00
41532,229087,1,2024-03-19 20:38:48.571000+00:00,2024-03-19 20:30:00.777000+00:00,2024-03-21 21:43:25.643000+00:00,,,,1,2024-03-21 21:43:25.643000+00:00
41490,229394,2,2024-03-19 20:27:28.175000+00:00,2024-03-19 13:58:15.389000+00:00,2024-03-19 20:27:28.176000+00:00,,,,2,
41514,,,,2024-03-19 17:34:49.932000+00:00,2024-03-19 19:56:41.180000+00:00,113245,,,,
41515,229114,1,2024-03-19 19:56:53.703000+00:00,2024-03-19 17:40:53.658000+00:00,2024-03-19 19:56:53.704000+00:00,,,,1,
41530,,,2024-03-19 20:42:40.487000+00:00,2024-03-19 20:24:12.665000+00:00,2024-03-19 20:42:40.487000+00:00,113478,,,,
41511,,,2024-03-20 15:31:37.899000+00:00,2024-03-19 17:07:28.003000+00:00,2024-03-20 15:31:37.900000+00:00,113149,,,,
41599,,,2024-03-20 20:41:11.740000+00:00,2024-03-20 20:38:09.546000+00:00,2024-03-20 20:41:19.449000+00:00,113779,,,,
41571,23695,1,2024-03-20 23:00:24.523000+00:00,2024-03-20 17:32:53.111000+00:00,2024-03-20 23:00:24.523000+00:00,,,,1,
41614,223922,1,2024-03-21 23:47:54.711000+00:00,2024-03-20 23:01:30.332000+00:00,2024-03-21 23:47:54.711000+00:00,,,,1,
41556,226990,1,2024-03-20 16:09:32.074000+00:00,2024-03-20 15:39:10.834000+00:00,2024-03-20 20:41:05.299000+00:00,,,,1,2024-03-20 20:41:05.298000+00:00
41592,230190,1,2024-03-21 14:51:07.733000+00:00,2024-03-20 19:52:39.932000+00:00,2024-03-21 21:52:46.967000+00:00,,,,1,2024-03-21 21:52:46.967000+00:00
41584,228800,1,2024-03-20 20:01:36.578000+00:00,2024-03-20 18:45:54.581000+00:00,2024-03-20 20:57:41.980000+00:00,,,,1,2024-03-20 20:57:41.979000+00:00
41566,227096,2,2024-03-21 15:04:05.098000+00:00,2024-03-20 17:13:45.878000+00:00,2024-03-21 15:04:05.098000+00:00,,,,2,
41558,230163,2,2024-03-20 16:02:25.845000+00:00,2024-03-20 15:57:26.487000+00:00,2024-03-20 16:05:00.170000+00:00,,,,2,2024-03-20 16:05:00.169000+00:00
41551,228566,3,2024-03-20 15:37:32.809000+00:00,2024-03-20 15:10:15.069000+00:00,2024-03-20 15:46:46.058000+00:00,,,,3,2024-03-20 15:46:46.058000+00:00
