ID,Mockup ID,Version number,Completed at,Created at,Updated at,Packaging ID,Product ID,Sock pair ID,Base version,Read at
40750,225166.0,1.0,2024-03-01T23:40:37.180Z,2024-03-01T22:41:21.151Z,2024-03-01T23:40:37.180Z,,,,1.0,
40736,223807.0,1.0,2024-03-01T23:15:29.238Z,2024-03-01T19:49:42.224Z,2024-03-01T23:15:29.239Z,,,,1.0,
40712,218811.0,2.0,2024-03-01T20:42:00.678Z,2024-03-01T18:15:27.154Z,2024-03-01T20:42:00.679Z,,,,2.0,
40742,166170.0,5.0,2024-03-01T20:42:00.299Z,2024-03-01T20:34:33.301Z,2024-03-01T20:44:45.637Z,,,,5.0,2024-03-01T20:44:45.637Z
40739,217900.0,2.0,,2024-03-01T19:56:06.544Z,2024-03-04T18:44:25.099Z,,,,2.0,2024-03-04T18:44:25.098Z
40714,29213.0,1.0,2024-03-04T17:13:43.947Z,2024-03-01T18:27:37.060Z,2024-03-04T17:13:43.948Z,,,,1.0,
40731,224008.0,1.0,2024-03-01T20:47:41.437Z,2024-03-01T19:19:15.636Z,2024-03-01T21:04:51.912Z,,,,1.0,2024-03-01T21:04:51.911Z
40710,223971.0,1.0,2024-03-01T18:13:04.499Z,2024-03-01T17:59:09.506Z,2024-03-01T18:33:22.889Z,,,,1.0,2024-03-01T18:33:22.888Z
40713,223971.0,1.0,2024-03-01T18:28:39.429Z,2024-03-01T18:18:24.749Z,2024-03-01T18:33:22.892Z,,,,1.0,2024-03-01T18:33:22.892Z
40749,225391.0,1.0,2024-03-04T17:59:45.862Z,2024-03-01T22:37:41.066Z,2024-03-04T18:07:37.566Z,,,,1.0,2024-03-04T18:07:37.566Z
40762,216586.0,1.0,2024-03-04T16:50:38.411Z,2024-03-01T23:42:44.431Z,2024-03-11T22:19:28.487Z,,,,1.0,2024-03-11T22:19:28.487Z
40711,,,,2024-03-01T18:13:34.853Z,2024-03-01T18:45:33.736Z,110507.0,,,,
40715,215603.0,5.0,,2024-03-01T18:29:47.482Z,2024-03-01T18:56:57.592Z,,,,8.0,2024-03-01T18:56:57.592Z
40717,215603.0,3.0,,2024-03-01T18:41:00.231Z,2024-03-01T18:56:57.596Z,,,,8.0,2024-03-01T18:56:57.596Z
40752,222285.0,3.0,2024-03-01T23:02:57.158Z,2024-03-01T23:00:33.040Z,2024-03-05T19:42:29.098Z,,,,3.0,2024-03-05T19:42:29.098Z
40707,221633.0,4.0,2024-03-04T18:07:02.059Z,2024-03-01T17:40:33.101Z,2024-03-04T18:10:46.162Z,,,,4.0,2024-03-04T18:10:46.162Z
40734,223908.0,1.0,2024-03-04T19:51:22.468Z,2024-03-01T19:37:50.385Z,2024-03-04T20:01:07.365Z,,,,1.0,2024-03-04T20:01:07.365Z
40708,223231.0,2.0,2024-03-04T17:01:21.614Z,2024-03-01T17:47:26.827Z,2024-03-04T22:00:27.412Z,,,,2.0,2024-03-04T22:00:27.412Z
40737,,,,2024-03-01T19:49:56.834Z,2024-03-01T22:41:02.273Z,111587.0,,,,
40724,215242.0,1.0,2024-03-04T23:40:00.115Z,2024-03-01T19:01:12.178Z,2024-03-04T23:59:59.003Z,,,,1.0,2024-03-04T23:59:59.003Z
40740,223048.0,1.0,,2024-03-01T20:08:45.872Z,2024-03-04T19:01:33.666Z,,,,1.0,
40754,224759.0,3.0,2024-03-01T23:19:22.874Z,2024-03-01T23:05:47.646Z,2024-03-01T23:19:22.874Z,,,,3.0,
40760,225221.0,2.0,2024-03-04T16:37:52.653Z,2024-03-01T23:36:30.204Z,2024-03-04T16:37:52.654Z,,,,2.0,
40730,225271.0,1.0,2024-03-04T17:20:14.132Z,2024-03-01T19:15:25.277Z,2024-03-04T20:08:14.607Z,,,,1.0,2024-03-04T20:08:14.607Z
40743,223571.0,2.0,2024-03-04T17:32:17.232Z,2024-03-01T20:54:16.034Z,2024-03-11T20:12:43.752Z,,,,2.0,2024-03-11T20:12:43.752Z
40727,223542.0,1.0,2024-03-01T23:19:14.938Z,2024-03-01T19:07:49.172Z,2024-03-05T17:05:04.003Z,,,,1.0,2024-03-05T17:05:04.002Z
40703,,,,2024-03-01T17:09:02.295Z,2024-03-01T18:38:38.756Z,110441.0,,,,
40761,225006.0,1.0,2024-03-04T21:19:26.921Z,2024-03-01T23:38:18.717Z,2024-03-04T21:19:26.921Z,,,,1.0,
40771,224875.0,1.0,,2024-03-02T19:45:55.752Z,2024-03-04T18:19:41.233Z,,,,1.0,2024-03-04T18:19:41.233Z
40765,223444.0,1.0,2024-03-04T15:38:04.946Z,2024-03-02T00:22:49.717Z,2024-03-04T16:33:22.980Z,,,,1.0,2024-03-04T16:33:22.980Z
40770,172182.0,1.0,2024-03-04T20:35:37.580Z,2024-03-02T13:06:06.116Z,2024-03-04T21:16:02.571Z,,,,1.0,2024-03-04T21:16:02.570Z
40768,222801.0,1.0,2024-03-04T20:33:24.181Z,2024-03-02T01:29:12.290Z,2024-03-04T20:33:24.182Z,,,,1.0,
40766,223444.0,1.0,,2024-03-02T00:23:04.665Z,2024-03-04T16:33:22.984Z,,,,1.0,2024-03-04T16:33:22.984Z
40763,222285.0,4.0,2024-03-04T16:22:14.834Z,2024-03-02T00:15:38.335Z,2024-03-05T19:42:29.105Z,,,,4.0,2024-03-05T19:42:29.104Z
40767,225429.0,1.0,2024-03-04T15:42:43.255Z,2024-03-02T01:24:59.687Z,2024-03-04T15:55:45.522Z,,,,1.0,2024-03-04T15:55:45.522Z
40764,221456.0,3.0,2024-03-04T16:56:44.530Z,2024-03-02T00:19:39.322Z,2024-03-04T18:58:51.198Z,,,,3.0,2024-03-04T18:58:51.197Z
40769,225228.0,1.0,2024-03-04T18:12:43.894Z,2024-03-02T02:53:44.427Z,2024-03-05T19:46:11.230Z,,,,1.0,2024-03-05T19:46:11.230Z
40825,,,2024-03-04T22:45:25.476Z,2024-03-04T21:25:07.734Z,2024-03-04T22:45:25.477Z,111675.0,,,,
40808,223075.0,1.0,2024-03-04T21:14:16.283Z,2024-03-04T19:09:57.177Z,2024-03-05T03:13:57.020Z,,,,1.0,2024-03-05T03:13:57.019Z
40805,221452.0,2.0,2024-03-04T22:27:48.008Z,2024-03-04T19:04:25.526Z,2024-03-05T13:34:09.288Z,,,,2.0,2024-03-05T13:34:09.287Z
40799,225335.0,2.0,2024-03-04T23:54:10.913Z,2024-03-04T17:52:43.562Z,2024-03-05T16:07:34.128Z,,,,2.0,2024-03-05T16:07:34.127Z
40788,223542.0,2.0,2024-03-04T18:42:37.840Z,2024-03-04T16:31:41.033Z,2024-03-05T17:05:04.008Z,,,,2.0,2024-03-05T17:05:04.008Z
40810,225200.0,1.0,2024-03-05T16:22:24.605Z,2024-03-04T19:40:28.015Z,2024-03-05T17:48:23.011Z,,,,1.0,2024-03-05T17:48:23.010Z
40774,,,,2024-03-04T13:58:12.884Z,2024-03-04T14:19:12.353Z,111682.0,,,,
40817,,,2024-03-04T20:33:34.537Z,2024-03-04T20:10:36.945Z,2024-03-05T21:33:03.668Z,,30798.0,,,2024-03-05T21:33:03.668Z
40804,225414.0,1.0,2024-03-06T18:44:00.402Z,2024-03-04T19:01:46.868Z,2024-03-06T18:44:00.402Z,,,,1.0,
40831,224738.0,1.0,2024-03-05T22:24:05.908Z,2024-03-04T22:40:24.669Z,2024-03-11T17:51:55.252Z,,,,1.0,2024-03-11T17:51:55.251Z
40836,223426.0,1.0,,2024-03-04T23:28:37.313Z,2024-03-12T04:23:43.471Z,,,,1.0,2024-03-12T04:23:43.470Z
40794,223686.0,1.0,,2024-03-04T17:21:46.088Z,2024-03-04T18:52:52.710Z,,,,1.0,
40814,,,2024-03-04T21:51:59.055Z,2024-03-04T20:04:53.909Z,2024-03-04T21:56:59.811Z,103443.0,,,,2024-03-04T21:56:59.811Z
40821,225753.0,1.0,2024-03-04T23:09:05.970Z,2024-03-04T20:49:46.630Z,2024-03-05T13:43:54.951Z,,,,1.0,2024-03-05T13:43:54.950Z
40795,225098.0,3.0,2024-03-05T15:51:13.142Z,2024-03-04T17:37:46.839Z,2024-03-05T15:51:13.142Z,,,,3.0,
40826,217901.0,3.0,,2024-03-04T21:35:43.518Z,2024-03-05T19:12:47.078Z,,,,3.0,2024-03-05T19:12:47.078Z
40806,203325.0,1.0,2024-03-05T19:31:44.749Z,2024-03-04T19:07:40.270Z,2024-03-05T19:32:42.483Z,,,,1.0,2024-03-05T19:32:42.482Z
40807,211090.0,1.0,2024-03-04T22:05:59.004Z,2024-03-04T19:09:13.326Z,2024-03-05T22:12:40.071Z,,,,1.0,2024-03-05T22:12:40.071Z
40830,225795.0,1.0,2024-03-04T22:48:22.327Z,2024-03-04T22:33:50.037Z,2024-03-06T13:57:18.878Z,,,,1.0,2024-03-06T13:57:18.877Z
40832,,,,2024-03-04T22:48:06.695Z,2024-03-06T19:41:00.380Z,111242.0,,,,2024-03-06T19:41:00.380Z
40829,,,2024-03-07T17:52:24.379Z,2024-03-04T22:31:23.646Z,2024-03-07T17:52:24.380Z,111787.0,,,,2024-03-05T20:56:12.382Z
40797,224449.0,1.0,2024-03-05T14:12:51.768Z,2024-03-04T17:46:54.651Z,2024-03-05T20:11:21.241Z,,,,1.0,2024-03-05T20:11:21.241Z
40824,225384.0,1.0,2024-03-04T21:14:56.601Z,2024-03-04T21:05:23.723Z,2024-03-14T14:25:42.223Z,,,,1.0,2024-03-14T14:25:42.222Z
40811,,,2024-03-05T16:28:22.876Z,2024-03-04T19:48:42.821Z,2024-03-14T20:33:58.719Z,111792.0,,,,2024-03-14T20:33:58.718Z
40833,223180.0,1.0,2024-03-05T16:02:29.960Z,2024-03-04T23:01:07.868Z,2024-03-18T19:06:21.084Z,,,,1.0,2024-03-18T19:06:21.083Z
40785,,,2024-03-04T16:44:08.688Z,2024-03-04T16:21:40.548Z,2024-03-04T16:44:08.689Z,111503.0,,,,
40786,224836.0,1.0,,2024-03-04T16:26:24.893Z,2024-03-04T23:01:03.863Z,,,,1.0,
40802,225415.0,1.0,2024-03-06T18:43:56.313Z,2024-03-04T18:57:29.387Z,2024-03-06T18:43:56.313Z,,,,1.0,
40778,224836.0,1.0,,2024-03-04T15:02:29.974Z,2024-03-04T23:01:01.954Z,,,,1.0,
40780,211077.0,2.0,2024-03-04T18:13:33.219Z,2024-03-04T15:34:17.094Z,2024-03-04T19:41:43.003Z,,,,2.0,2024-03-04T19:41:43.002Z
40801,217576.0,1.0,2024-03-04T19:48:28.614Z,2024-03-04T18:19:32.192Z,2024-03-04T19:51:38.707Z,,,,1.0,2024-03-04T19:51:38.707Z
40819,225661.0,1.0,2024-03-04T21:54:56.379Z,2024-03-04T20:13:04.321Z,2024-03-05T18:55:18.192Z,,,,1.0,2024-03-05T18:55:18.192Z
40813,223908.0,2.0,2024-03-04T20:04:05.398Z,2024-03-04T20:01:17.468Z,2024-03-04T20:04:05.399Z,,,,2.0,
40815,223542.0,3.0,2024-03-04T21:34:53.577Z,2024-03-04T20:06:23.143Z,2024-03-05T17:05:04.012Z,,,,3.0,2024-03-05T17:05:04.012Z
40812,224645.0,1.0,2024-03-05T16:33:34.159Z,2024-03-04T19:57:10.556Z,2024-03-05T16:41:37.045Z,,,,1.0,2024-03-05T16:41:37.045Z
40835,225814.0,1.0,2024-03-05T19:12:38.592Z,2024-03-04T23:26:32.806Z,2024-03-05T19:13:13.043Z,,,,1.0,2024-03-05T19:13:13.043Z
40834,218230.0,1.0,,2024-03-04T23:11:36.199Z,2024-03-05T15:26:46.615Z,,,,1.0,2024-03-05T15:26:46.615Z
40809,211872.0,1.0,2024-03-05T16:10:37.948Z,2024-03-04T19:30:52.673Z,2024-03-05T18:19:16.470Z,,,,1.0,2024-03-05T18:19:16.469Z
40779,153759.0,4.0,,2024-03-04T15:27:02.791Z,2024-03-21T19:22:17.957Z,,,,4.0,2024-03-21T19:22:17.957Z
40818,223003.0,1.0,2024-03-04T20:43:48.790Z,2024-03-04T20:10:43.216Z,2024-03-04T20:44:51.158Z,,,,1.0,2024-03-04T20:44:51.157Z
40816,225065.0,1.0,2024-03-05T16:39:38.912Z,2024-03-04T20:08:08.530Z,2024-03-05T16:39:38.912Z,,,,1.0,
40781,211077.0,2.0,2024-03-04T18:13:31.919Z,2024-03-04T15:39:47.513Z,2024-03-04T19:41:43.008Z,,,,2.0,2024-03-04T19:41:43.007Z
40822,225432.0,1.0,2024-03-04T21:20:13.585Z,2024-03-04T20:57:50.927Z,2024-03-04T21:20:13.585Z,,,,1.0,
40789,224960.0,3.0,2024-03-04T16:58:23.350Z,2024-03-04T16:33:29.894Z,2024-03-04T16:58:23.351Z,,,,3.0,
40792,223603.0,1.0,2024-03-04T23:53:01.867Z,2024-03-04T17:02:42.450Z,2024-04-02T16:30:43.690Z,,,,1.0,2024-04-02T16:30:43.690Z
40777,225094.0,1.0,2024-03-04T18:04:59.414Z,2024-03-04T14:59:05.894Z,2024-03-04T20:21:45.509Z,,,,1.0,2024-03-04T20:21:45.508Z
40827,225721.0,1.0,2024-03-04T21:59:45.057Z,2024-03-04T21:37:13.876Z,2024-03-04T22:51:32.592Z,,,,1.0,2024-03-04T22:51:32.592Z
40828,,,,2024-03-04T21:38:46.995Z,2024-03-04T22:58:59.931Z,111836.0,,,,
40784,225605.0,1.0,2024-03-06T16:36:54.087Z,2024-03-04T16:11:40.611Z,2024-03-07T18:51:41.329Z,,,,1.0,2024-03-07T18:51:41.329Z
40837,225351.0,1.0,2024-03-04T23:56:22.048Z,2024-03-04T23:40:35.805Z,2024-03-05T22:19:20.710Z,,,,1.0,2024-03-05T22:19:20.710Z
40803,172214.0,2.0,2024-03-06T18:43:50.811Z,2024-03-04T19:00:49.178Z,2024-03-06T18:43:50.811Z,,,,2.0,2024-03-04T19:18:01.833Z
40798,224449.0,1.0,,2024-03-04T17:47:47.683Z,2024-03-05T20:11:21.245Z,,,,1.0,2024-03-05T20:11:21.244Z
40796,224449.0,1.0,2024-03-05T14:12:47.451Z,2024-03-04T17:46:00.869Z,2024-03-05T20:11:21.237Z,,,,1.0,2024-03-05T20:11:21.236Z
40773,224960.0,2.0,2024-03-04T16:19:56.644Z,2024-03-04T12:51:55.371Z,2024-03-04T16:33:04.899Z,,,,2.0,2024-03-04T16:33:04.899Z
40776,224960.0,2.0,2024-03-04T16:19:54.858Z,2024-03-04T14:03:29.547Z,2024-03-04T16:33:04.903Z,,,,2.0,2024-03-04T16:33:04.903Z
40793,223686.0,1.0,2024-03-04T18:52:34.651Z,2024-03-04T17:17:00.886Z,2024-03-04T18:52:34.651Z,,,,1.0,
40782,224180.0,5.0,2024-03-04T16:25:36.028Z,2024-03-04T15:44:18.865Z,2024-03-09T18:22:19.878Z,,,,5.0,2024-03-09T18:22:19.877Z
40787,131091.0,1.0,2024-03-04T16:54:13.933Z,2024-03-04T16:26:43.482Z,2024-03-04T16:54:13.934Z,,,,1.0,
40772,224960.0,2.0,2024-03-04T16:19:58.060Z,2024-03-04T12:49:59.421Z,2024-03-04T16:33:04.895Z,,,,2.0,2024-03-04T16:33:04.895Z
40791,191114.0,3.0,2024-03-04T18:45:43.145Z,2024-03-04T16:59:31.092Z,2024-03-04T18:45:43.146Z,,,,3.0,
40783,224180.0,5.0,2024-03-04T16:25:33.831Z,2024-03-04T15:45:16.601Z,2024-03-09T18:22:19.881Z,,,,5.0,2024-03-09T18:22:19.881Z
40790,,,2024-03-04T23:50:32.758Z,2024-03-04T16:53:16.505Z,2024-03-05T13:45:00.535Z,110932.0,,,,2024-03-05T13:45:00.535Z
40775,,,,2024-03-04T13:59:41.122Z,2024-03-04T14:26:55.975Z,108395.0,,,,2024-03-04T14:26:55.975Z
40800,218226.0,1.0,,2024-03-04T18:05:32.876Z,2024-03-04T18:34:31.799Z,,,,1.0,2024-03-04T18:34:31.798Z
40820,224706.0,1.0,2024-03-04T20:43:43.554Z,2024-03-04T20:33:18.698Z,2024-03-04T21:33:35.704Z,,,,1.0,2024-03-04T21:33:35.704Z
40823,,,2024-03-04T21:44:50.830Z,2024-03-04T20:58:23.008Z,2024-03-04T21:44:50.830Z,111628.0,,,,
40865,225853.0,1.0,2024-03-05T20:50:39.126Z,2024-03-05T18:03:17.512Z,2024-04-08T23:46:37.096Z,,,,1.0,2024-04-08T23:46:37.096Z
40839,222285.0,5.0,2024-03-05T16:10:07.559Z,2024-03-05T02:21:09.651Z,2024-03-05T19:42:29.108Z,,,,5.0,2024-03-05T19:42:29.108Z
40838,225942.0,2.0,2024-03-05T17:05:10.250Z,2024-03-05T01:38:32.813Z,2024-03-05T19:18:16.900Z,,,,2.0,2024-03-05T19:18:16.900Z
40882,225341.0,1.0,2024-03-05T20:21:00.500Z,2024-03-05T20:12:03.293Z,2024-03-06T16:54:18.820Z,,,,1.0,2024-03-06T16:54:18.820Z
40893,211088.0,1.0,2024-03-05T22:31:08.397Z,2024-03-05T22:16:45.630Z,2024-03-06T20:42:36.300Z,,,,1.0,2024-03-06T20:42:36.300Z
40867,217901.0,4.0,,2024-03-05T18:19:53.203Z,2024-03-05T19:12:47.081Z,,,,4.0,2024-03-05T19:12:47.081Z
40852,223542.0,4.0,2024-03-05T16:32:05.790Z,2024-03-05T16:16:58.210Z,2024-03-05T17:05:04.020Z,,,,4.0,2024-03-05T17:05:04.020Z
40842,43675.0,13.0,,2024-03-05T07:50:54.791Z,2024-03-07T06:34:35.478Z,,,,13.0,2024-03-07T06:34:35.477Z
40896,223309.0,2.0,,2024-03-05T22:25:16.560Z,2024-03-06T14:43:31.067Z,,,,2.0,
40856,219960.0,2.0,2024-03-05T17:08:15.449Z,2024-03-05T16:59:50.412Z,2024-03-05T17:08:15.450Z,,,,2.0,
40881,225242.0,3.0,2024-03-05T20:45:59.975Z,2024-03-05T20:10:21.485Z,2024-03-05T20:45:59.975Z,,,,3.0,
40849,201039.0,1.0,2024-03-05T17:09:54.017Z,2024-03-05T15:10:49.322Z,2024-03-05T17:09:54.017Z,,,,1.0,
40873,225242.0,2.0,2024-03-05T19:15:16.245Z,2024-03-05T19:11:23.044Z,2024-03-05T20:09:57.217Z,,,,2.0,2024-03-05T20:09:57.216Z
40853,224645.0,2.0,2024-03-05T17:10:47.817Z,2024-03-05T16:42:06.892Z,2024-03-05T17:10:47.818Z,,,,2.0,
40872,225089.0,1.0,2024-03-05T19:27:58.129Z,2024-03-05T19:09:49.711Z,2024-03-05T23:11:03.002Z,,,,1.0,2024-03-05T23:11:03.002Z
40843,225335.0,3.0,2024-03-05T16:05:16.880Z,2024-03-05T13:16:40.982Z,2024-03-05T16:07:34.132Z,,,,3.0,2024-03-05T16:07:34.132Z
40866,223955.0,1.0,2024-03-05T18:25:36.234Z,2024-03-05T18:06:36.873Z,2024-03-05T18:25:36.234Z,,,,1.0,
40858,,,2024-03-05T17:16:46.326Z,2024-03-05T17:13:54.355Z,2024-03-05T17:16:46.327Z,111297.0,,,,
40857,,,2024-03-05T17:16:50.658Z,2024-03-05T17:13:23.926Z,2024-03-05T17:16:50.659Z,111298.0,,,,
40879,,,2024-03-05T20:18:47.218Z,2024-03-05T20:04:27.291Z,2024-03-05T20:18:47.219Z,100517.0,,,,
40851,224521.0,1.0,2024-03-05T16:20:53.776Z,2024-03-05T15:55:38.984Z,2024-03-05T16:20:53.777Z,,,,1.0,
40894,226233.0,1.0,,2024-03-05T22:16:45.753Z,2024-03-06T18:28:17.671Z,,,,1.0,2024-03-06T18:28:17.671Z
40845,225920.0,1.0,2024-03-05T16:26:42.862Z,2024-03-05T14:48:43.931Z,2024-03-05T16:28:45.233Z,,,,1.0,2024-03-05T16:28:45.232Z
40848,225904.0,1.0,2024-03-05T16:31:07.878Z,2024-03-05T15:08:54.294Z,2024-03-05T16:31:07.879Z,,,,1.0,
40844,224121.0,1.0,,2024-03-05T14:33:51.489Z,2024-03-05T17:50:32.215Z,,,,1.0,2024-03-05T17:50:32.214Z
40869,226029.0,1.0,,2024-03-05T18:38:02.654Z,2024-03-06T21:21:23.587Z,,,,1.0,2024-03-06T21:21:23.587Z
40880,224672.0,1.0,2024-03-05T20:44:43.676Z,2024-03-05T20:08:50.818Z,2024-03-13T18:11:24.751Z,,,,1.0,2024-03-13T18:11:24.751Z
40898,225356.0,1.0,2024-03-06T17:27:27.122Z,2024-03-05T22:37:05.275Z,2024-03-06T21:23:41.609Z,,,,1.0,2024-03-06T21:23:41.609Z
40878,217640.0,1.0,,2024-03-05T19:48:00.999Z,2024-03-11T14:50:37.597Z,,,,1.0,2024-03-11T14:50:37.597Z
40841,225239.0,3.0,2024-03-05T16:40:51.262Z,2024-03-05T04:38:59.854Z,2024-03-05T16:40:51.263Z,,,,3.0,
40871,225182.0,1.0,2024-03-06T20:32:05.575Z,2024-03-05T18:56:48.094Z,2024-03-07T16:51:13.283Z,,,,1.0,2024-03-07T16:51:13.283Z
40891,224074.0,1.0,2024-03-07T18:07:37.760Z,2024-03-05T22:11:25.905Z,2024-03-12T20:47:09.026Z,,,,1.0,2024-03-12T20:47:09.025Z
40870,212524.0,10.0,2024-03-06T21:05:04.745Z,2024-03-05T18:50:25.637Z,2024-03-08T21:31:36.216Z,,,,10.0,2024-03-08T21:31:36.216Z
40888,226109.0,1.0,2024-03-05T21:20:21.207Z,2024-03-05T20:53:43.017Z,2024-03-06T22:19:54.084Z,,,,1.0,2024-03-06T22:19:54.084Z
40850,,,2024-03-05T19:40:27.221Z,2024-03-05T15:32:37.800Z,2024-03-05T19:40:27.222Z,111935.0,,,,
40874,,,2024-03-05T19:40:28.982Z,2024-03-05T19:11:38.785Z,2024-03-05T19:40:28.982Z,111935.0,,,,
40859,226023.0,1.0,2024-03-05T19:13:23.726Z,2024-03-05T17:40:27.995Z,2024-03-05T19:16:00.904Z,,,,1.0,2024-03-05T19:16:00.904Z
40855,222285.0,5.0,2024-03-05T19:33:01.543Z,2024-03-05T16:57:39.052Z,2024-03-05T19:42:29.111Z,,,,5.0,2024-03-05T19:42:29.111Z
40854,226015.0,1.0,,2024-03-05T16:42:15.622Z,2024-03-12T16:20:41.039Z,,,,1.0,2024-03-12T16:20:41.039Z
40884,226153.0,1.0,,2024-03-05T20:19:44.621Z,2024-03-05T20:19:44.625Z,,,,1.0,
40861,97686.0,2.0,2024-03-06T16:43:18.643Z,2024-03-05T17:55:51.806Z,2024-03-08T21:34:40.668Z,,,,2.0,2024-03-08T21:34:40.668Z
40895,210050.0,1.0,2024-03-07T00:09:57.188Z,2024-03-05T22:23:27.132Z,2024-03-07T14:58:35.754Z,,,,1.0,2024-03-07T14:58:35.754Z
40846,,,2024-03-05T15:28:44.458Z,2024-03-05T14:59:59.523Z,2024-03-06T12:29:03.128Z,77841.0,,,,2024-03-06T12:29:03.127Z
40847,,,2024-03-05T15:28:42.832Z,2024-03-05T15:08:46.192Z,2024-03-06T12:29:03.132Z,77841.0,,,,2024-03-06T12:29:03.131Z
40862,222205.0,1.0,2024-03-06T19:47:44.974Z,2024-03-05T17:56:04.116Z,2024-03-07T15:34:20.659Z,,,,1.0,2024-03-07T15:34:20.659Z
40890,226058.0,1.0,2024-03-05T22:08:41.927Z,2024-03-05T21:55:43.080Z,2024-03-05T22:08:41.927Z,,,,1.0,
40864,225854.0,1.0,2024-03-05T20:50:51.655Z,2024-03-05T18:01:22.537Z,2024-03-08T14:32:18.804Z,,,,1.0,2024-03-08T14:32:18.804Z
40877,224591.0,1.0,2024-03-05T21:27:52.946Z,2024-03-05T19:31:28.702Z,2024-03-05T21:28:07.461Z,,,,1.0,
40885,225341.0,2.0,2024-03-05T20:26:34.079Z,2024-03-05T20:23:53.449Z,2024-03-06T16:54:18.825Z,,,,2.0,2024-03-06T16:54:18.825Z
40892,225839.0,1.0,2024-03-05T22:31:23.432Z,2024-03-05T22:13:44.922Z,2024-03-05T22:31:23.432Z,,,,1.0,
40868,225351.0,1.0,2024-03-05T19:20:26.316Z,2024-03-05T18:23:22.040Z,2024-03-05T22:19:20.716Z,,,,1.0,2024-03-05T22:19:20.715Z
40887,225351.0,2.0,2024-03-05T21:41:17.464Z,2024-03-05T20:47:17.463Z,2024-03-05T22:19:20.719Z,,,,2.0,2024-03-05T22:19:20.719Z
40889,225351.0,2.0,2024-03-05T21:57:54.751Z,2024-03-05T21:35:37.317Z,2024-03-05T22:19:20.723Z,,,,2.0,2024-03-05T22:19:20.723Z
40886,124087.0,1.0,2024-03-06T20:45:16.113Z,2024-03-05T20:28:56.414Z,2024-03-06T20:45:20.849Z,,,,1.0,
40897,,,2024-03-05T22:38:47.435Z,2024-03-05T22:34:43.402Z,2024-03-05T22:38:47.436Z,112013.0,,,,
40840,225924.0,1.0,2024-03-05T16:04:07.925Z,2024-03-05T02:28:17.239Z,2024-03-05T23:36:36.692Z,,,,1.0,2024-03-05T23:36:36.691Z
40875,225924.0,2.0,2024-03-05T19:18:35.662Z,2024-03-05T19:14:26.422Z,2024-03-05T23:36:36.698Z,,,,2.0,2024-03-05T23:36:36.698Z
40883,225924.0,3.0,2024-03-05T22:15:14.966Z,2024-03-05T20:13:25.342Z,2024-03-05T23:36:36.710Z,,,,3.0,2024-03-05T23:36:36.710Z
40902,225874.0,2.0,2024-03-05T23:12:22.922Z,2024-03-05T23:04:41.182Z,2024-03-05T23:38:59.611Z,,,,2.0,2024-03-05T23:38:59.610Z
40899,211304.0,1.0,2024-03-12T20:32:41.116Z,2024-03-05T22:55:29.157Z,2024-03-12T20:32:41.116Z,,,,1.0,
40876,225089.0,3.0,2024-03-05T20:45:49.508Z,2024-03-05T19:30:18.760Z,2024-03-05T23:11:03.007Z,,,,3.0,2024-03-05T23:11:03.007Z
40906,225134.0,1.0,2024-03-06T17:24:35.029Z,2024-03-05T23:43:26.268Z,2024-03-06T17:24:35.029Z,,,,1.0,
40900,214481.0,1.0,2024-03-06T17:30:35.610Z,2024-03-05T23:00:40.252Z,2024-03-06T17:30:43.500Z,,,,1.0,
40909,226023.0,2.0,2024-03-06T16:16:53.954Z,2024-03-05T23:50:29.896Z,2024-03-06T16:16:53.954Z,,,,2.0,
40901,214481.0,1.0,2024-03-06T17:30:50.406Z,2024-03-05T23:01:15.925Z,2024-03-06T17:30:50.407Z,,,,1.0,
40903,,,2024-03-06T21:12:50.165Z,2024-03-05T23:05:02.348Z,2024-03-06T21:12:50.166Z,111953.0,,,,
40904,224852.0,1.0,2024-03-05T23:43:55.442Z,2024-03-05T23:16:37.807Z,2024-03-06T15:54:17.807Z,,,,1.0,2024-03-06T15:54:17.807Z
40908,224852.0,1.0,2024-03-05T23:51:12.461Z,2024-03-05T23:47:56.778Z,2024-03-06T15:54:17.811Z,,,,1.0,2024-03-06T15:54:17.810Z
40863,222205.0,1.0,2024-03-06T19:48:07.114Z,2024-03-05T17:56:19.493Z,2024-03-07T15:34:20.664Z,,,,1.0,2024-03-07T15:34:20.664Z
40907,,,2024-03-06T16:43:41.287Z,2024-03-05T23:44:19.579Z,2024-03-06T16:43:41.288Z,112071.0,,,,
40905,226157.0,1.0,2024-03-06T20:55:10.338Z,2024-03-05T23:37:51.703Z,2024-03-06T21:05:41.930Z,,,,1.0,2024-03-06T21:05:41.929Z
40860,225660.0,1.0,,2024-03-05T17:42:38.743Z,2024-03-15T00:27:43.658Z,,,,1.0,2024-03-15T00:27:43.657Z
40924,226116.0,1.0,2024-03-06T20:19:49.833Z,2024-03-06T17:14:02.475Z,2024-03-11T21:15:39.014Z,,,,1.0,2024-03-11T21:15:39.014Z
40950,225683.0,2.0,,2024-03-06T20:08:56.668Z,2024-03-07T15:11:22.721Z,,,,2.0,2024-03-07T15:11:22.720Z
40958,226109.0,2.0,2024-03-06T23:31:39.582Z,2024-03-06T22:20:08.600Z,2024-03-06T23:31:39.582Z,,,,2.0,
